Landmark,X,Y,Z,Visibility
0,0.6558973789215088,0.5145584940910339,4.459839431092405e-07,0.0
1,0.6327682137489319,0.4603343904018402,-0.014503004029393196,0.0
2,0.6258025169372559,0.39032694697380066,-0.023728275671601295,0.0
3,0.6499525904655457,0.33524179458618164,-0.03449602797627449,0.0
4,0.6787936091423035,0.3023448884487152,-0.04462757706642151,0.0
5,0.6213012337684631,0.3112897574901581,-0.012139585800468922,0.0
6,0.622602641582489,0.2178933173418045,-0.03051714040338993,0.0
7,0.6264834403991699,0.16433565318584442,-0.041946832090616226,0.0
8,0.6305796504020691,0.11766337603330612,-0.04839428514242172,0.0
9,0.6481843590736389,0.3144415318965912,-0.018092811107635498,0.0
10,0.6505237817764282,0.21295517683029175,-0.03604787960648537,0.0
11,0.6527555584907532,0.15338529646396637,-0.04625886306166649,0.0
12,0.6574076414108276,0.0994429886341095,-0.050376418977975845,0.0
13,0.6738337278366089,0.34068503975868225,-0.026303788647055626,0.0
14,0.6749274730682373,0.3117569386959076,-0.049930084496736526,0.0
15,0.6622406840324402,0.3679578900337219,-0.04953013360500336,0.0
16,0.6573359966278076,0.3977712094783783,-0.041698768734931946,0.0
17,0.693730354309082,0.3804211914539337,-0.03589082881808281,0.0
18,0.6873496770858765,0.3585268557071686,-0.05148034542798996,0.0
19,0.6747434735298157,0.3984232246875763,-0.04571271315217018,0.0
20,0.6704297661781311,0.4201684892177582,-0.03706194832921028,0.0
