Landmark,X,Y,Z,Visibility
0,0.461207777261734,0.7983434200286865,6.536039336424437e-07,0.0
1,0.5121896266937256,0.7635387182235718,-0.034771133214235306,0.0
2,0.5486697554588318,0.686873733997345,-0.05228092521429062,0.0
3,0.5441263914108276,0.6249186992645264,-0.06848180294036865,0.0
4,0.5140347480773926,0.5806999206542969,-0.08142736554145813,0.0
5,0.5270482301712036,0.5498276948928833,-0.03647660091519356,0.0
6,0.5344091653823853,0.44803690910339355,-0.06741538643836975,0.0
7,0.5355414152145386,0.38725948333740234,-0.08364220708608627,0.0
8,0.5324788689613342,0.3322143256664276,-0.09153884649276733,0.0
9,0.4814423620700836,0.5452315211296082,-0.040699612349271774,0.0
10,0.4919900596141815,0.43364500999450684,-0.07778796553611755,0.0
11,0.5050418376922607,0.36214470863342285,-0.0953715369105339,0.0
12,0.5115304589271545,0.3032969534397125,-0.09996768087148666,0.0
13,0.43922969698905945,0.5684237480163574,-0.048935648053884506,0.0
14,0.48383814096450806,0.5606335401535034,-0.09723999351263046,0.0
15,0.5022957921028137,0.6222176551818848,-0.10518433153629303,0.0
16,0.5028566718101501,0.6583874821662903,-0.09529827535152435,0.0
17,0.40596795082092285,0.6082594990730286,-0.060002218931913376,0.0
18,0.4604836106300354,0.623677134513855,-0.09416608512401581,0.0
19,0.4790393114089966,0.6700146198272705,-0.09638244658708572,0.0
20,0.4769105017185211,0.6923074722290039,-0.08861306309700012,0.0
