Landmark,X,Y,Z,Visibility
0,0.5937924385070801,0.7337096333503723,-7.28821234474708e-08,0.0
1,0.5602060556411743,0.7013157606124878,0.004349546507000923,0.0
2,0.5348440408706665,0.6500234603881836,0.0018617099849507213,0.0
3,0.5127259492874146,0.6195098161697388,-0.0053014494478702545,0.0
4,0.49488842487335205,0.5875040292739868,-0.01272832415997982,0.0
5,0.576312243938446,0.5602182149887085,0.008517256006598473,0.0
6,0.5697146654129028,0.487638920545578,-5.195686298975488e-07,0.0
7,0.5697292685508728,0.4414355158805847,-0.007202708162367344,0.0
8,0.5695913434028625,0.4039582908153534,-0.012615775689482689,0.0
9,0.5887861847877502,0.5604316592216492,-0.0024862478021532297,0.0
10,0.5498877763748169,0.5193244814872742,-0.017019543796777725,0.0
11,0.5209335684776306,0.5295277237892151,-0.025611016899347305,0.0
12,0.5039905309677124,0.5491988658905029,-0.029150571674108505,0.0
13,0.5956605672836304,0.5692518353462219,-0.014551808126270771,0.0
14,0.5551596283912659,0.5292502045631409,-0.028565065935254097,0.0
15,0.5233994722366333,0.5380712151527405,-0.032218124717473984,0.0
16,0.5039578080177307,0.5564143657684326,-0.03143880143761635,0.0
17,0.5971683859825134,0.5841767191886902,-0.0265774168074131,0.0
18,0.5619206428527832,0.5484732389450073,-0.03764156997203827,0.0
19,0.5359150767326355,0.5452774167060852,-0.040160950273275375,0.0
20,0.5179674625396729,0.5540258288383484,-0.03917844966053963,0.0
