Landmark,X,Y,Z,Visibility
0,0.7341365218162537,0.7171565890312195,-5.581699014101105e-08,0.0
1,0.6716115474700928,0.6059350371360779,0.009945141151547432,0.0
2,0.6456125378608704,0.5005065202713013,0.0027644673828035593,0.0
3,0.6168045401573181,0.43697816133499146,-0.013711691834032536,0.0
4,0.5844705700874329,0.37739163637161255,-0.03131582960486412,0.0
5,0.7269546389579773,0.3886188268661499,0.008755029179155827,0.0
6,0.7299262881278992,0.26020514965057373,-0.005465361289680004,0.0
7,0.7359585165977478,0.18986929953098297,-0.017635149881243706,0.0
8,0.7407351136207581,0.12398717552423477,-0.02868582122027874,0.0
9,0.7417981624603271,0.4037644565105438,-0.012453721836209297,0.0
10,0.6772007346153259,0.29336225986480713,-0.03774328529834747,0.0
11,0.625576913356781,0.3128274083137512,-0.05290145426988602,0.0
12,0.6006187200546265,0.346564918756485,-0.062063947319984436,0.0
13,0.7424831390380859,0.4378887414932251,-0.034422729164361954,0.0
14,0.6890547275543213,0.3179666996002197,-0.05796275660395622,0.0
15,0.6354174613952637,0.32772397994995117,-0.06387090682983398,0.0
16,0.6054842472076416,0.3606249690055847,-0.06517548114061356,0.0
17,0.7305235862731934,0.47817128896713257,-0.056026846170425415,0.0
18,0.7039174437522888,0.3725926876068115,-0.0734482854604721,0.0
19,0.665412425994873,0.3555363118648529,-0.07744722068309784,0.0
20,0.6361662745475769,0.3750159740447998,-0.07821690291166306,0.0
