Landmark,X,Y,Z,Visibility
0,0.66143798828125,0.45637962222099304,-3.0108509463389055e-07,0.0
1,0.6303306221961975,0.4160996973514557,-0.010215100832283497,0.0
2,0.6118844151496887,0.35575932264328003,-0.01564902998507023,0.0
3,0.619712233543396,0.3020368814468384,-0.02192803844809532,0.0
4,0.6401656866073608,0.2694012522697449,-0.02340371534228325,0.0
5,0.6183043122291565,0.2946487069129944,-0.003256002673879266,0.0
6,0.6060000061988831,0.2471359372138977,-0.022738924250006676,0.0
7,0.6099633574485779,0.2971118688583374,-0.02905247174203396,0.0
8,0.6173831820487976,0.31479814648628235,-0.029575930908322334,0.0
9,0.6415162682533264,0.2927466928958893,-0.0039332858286798,0.0
10,0.6357805728912354,0.25781989097595215,-0.024640722200274467,0.0
11,0.633979856967926,0.3165026903152466,-0.023590518161654472,0.0
12,0.6371350288391113,0.32228127121925354,-0.017535099759697914,0.0
13,0.6655133962631226,0.29922354221343994,-0.008428748697042465,0.0
14,0.6616934537887573,0.26857125759124756,-0.030383875593543053,0.0
15,0.6543847918510437,0.3309682011604309,-0.02301182597875595,0.0
16,0.6547251343727112,0.3593362271785736,-0.010979822836816311,0.0
17,0.6892003417015076,0.3065601587295532,-0.014041256159543991,0.0
18,0.6935073137283325,0.2538272440433502,-0.028599856421351433,0.0
19,0.6915162205696106,0.21997256577014923,-0.029661832377314568,0.0
20,0.6917924880981445,0.18267445266246796,-0.026327872648835182,0.0
