Landmark,X,Y,Z,Visibility
0,0.46817514300346375,0.6153228878974915,-2.08035004334306e-07,0.0
1,0.4967252016067505,0.5812281370162964,-0.011221780441701412,0.0
2,0.5154998302459717,0.51936274766922,-0.016875941306352615,0.0
3,0.5098281502723694,0.4650132358074188,-0.02262798696756363,0.0
4,0.483363538980484,0.4496692717075348,-0.025237133726477623,0.0
5,0.49507391452789307,0.4607190787792206,-0.006230718921869993,0.0
6,0.504938006401062,0.40820175409317017,-0.018297698348760605,0.0
7,0.5037926435470581,0.4544229209423065,-0.02246539480984211,0.0
8,0.5003347396850586,0.4839407801628113,-0.02244265004992485,0.0
9,0.4760372042655945,0.45440956950187683,-0.00770464027300477,0.0
10,0.4839363098144531,0.4045849144458771,-0.023464012891054153,0.0
11,0.4870561957359314,0.46145200729370117,-0.027224598452448845,0.0
12,0.4868704080581665,0.4907580018043518,-0.025045286864042282,0.0
13,0.45533522963523865,0.4544178247451782,-0.011641189455986023,0.0
14,0.4632450342178345,0.4098738729953766,-0.026317916810512543,0.0
15,0.47440075874328613,0.4633951187133789,-0.02600293979048729,0.0
16,0.4777217209339142,0.5035228729248047,-0.020958617329597473,0.0
17,0.433788537979126,0.4587267339229584,-0.016472473740577698,0.0
18,0.42403027415275574,0.396989107131958,-0.023373151198029518,0.0
19,0.42331865429878235,0.3572333753108978,-0.025239350274205208,0.0
20,0.42341676354408264,0.31757596135139465,-0.025373155251145363,0.0
