Landmark,X,Y,Z,Visibility
0,0.39226728677749634,0.4875447154045105,5.403181262408907e-07,0.0
1,0.4453255534172058,0.38457703590393066,-0.0016911278944462538,0.0
2,0.5130311846733093,0.36226221919059753,-0.009593235328793526,0.0
3,0.559485912322998,0.40685904026031494,-0.01731147989630699,0.0
4,0.5831319689750671,0.4579642713069916,-0.02449478954076767,0.0
5,0.541038990020752,0.3644212782382965,-0.03527405112981796,0.0
6,0.6314161419868469,0.35716551542282104,-0.04821184650063515,0.0
7,0.6804845929145813,0.357036828994751,-0.052540380507707596,0.0
8,0.7187503576278687,0.36173132061958313,-0.053673386573791504,0.0
9,0.5444701910018921,0.44779443740844727,-0.04061439260840416,0.0
10,0.6348828673362732,0.4312891364097595,-0.05226149410009384,0.0
11,0.690586507320404,0.425184041261673,-0.05792143940925598,0.0
12,0.7317929863929749,0.4307146370410919,-0.061341509222984314,0.0
13,0.540216863155365,0.526352047920227,-0.042491473257541656,0.0
14,0.5895493030548096,0.49106237292289734,-0.049869999289512634,0.0
15,0.5711329579353333,0.46117889881134033,-0.044812630861997604,0.0
16,0.5444306135177612,0.44896456599235535,-0.038310013711452484,0.0
17,0.5331303477287292,0.5854345560073853,-0.04439094290137291,0.0
18,0.5619369149208069,0.5268842577934265,-0.04474373906850815,0.0
19,0.548875629901886,0.49766403436660767,-0.034043148159980774,0.0
20,0.5310841202735901,0.4922843277454376,-0.02362828515470028,0.0
