Landmark,X,Y,Z,Visibility
0,0.490114688873291,0.5071805119514465,3.5142079468641896e-07,0.0
1,0.4627721607685089,0.4584472179412842,0.010320370085537434,0.0
2,0.44206002354621887,0.4347781240940094,0.00895791407674551,0.0
3,0.4361192584037781,0.4142553508281708,0.0040914821438491344,0.0
4,0.43749716877937317,0.4032703936100006,-0.0018146539805456996,0.0
5,0.4042600989341736,0.4616573750972748,-0.0027667637914419174,0.0
6,0.3608721196651459,0.4748566448688507,-0.007686053402721882,0.0
7,0.3364129066467285,0.48182472586631775,-0.010747584514319897,0.0
8,0.3163689970970154,0.48690086603164673,-0.012369583360850811,0.0
9,0.40284883975982666,0.5017338395118713,-0.010763675905764103,0.0
10,0.35216426849365234,0.5088779330253601,-0.015428384765982628,0.0
11,0.32357826828956604,0.5131991505622864,-0.017722047865390778,0.0
12,0.30377867817878723,0.5166295170783997,-0.018955135717988014,0.0
13,0.4085056483745575,0.5438857674598694,-0.016344670206308365,0.0
14,0.371537446975708,0.5619758367538452,-0.01533408835530281,0.0
15,0.38246846199035645,0.5540120005607605,-0.007878296077251434,0.0
16,0.39594149589538574,0.5458618402481079,-0.0014170031063258648,0.0
17,0.41942399740219116,0.5803290009498596,-0.02140735648572445,0.0
18,0.3889749348163605,0.5903480648994446,-0.014991662465035915,0.0
19,0.39775457978248596,0.5789434313774109,-0.002627546899020672,0.0
20,0.40979549288749695,0.5692843794822693,0.007454431150108576,0.0
