Landmark,X,Y,Z,Visibility
0,0.4259217381477356,0.42689239978790283,3.180996372975642e-07,0.0
1,0.4549706280231476,0.3656463623046875,0.002727881073951721,0.0
2,0.497336208820343,0.35566604137420654,-0.0010788048384711146,0.0
3,0.5323091149330139,0.38168707489967346,-0.005150938872247934,0.0
4,0.5554542541503906,0.4054644703865051,-0.008729100227355957,0.0
5,0.5132530331611633,0.3298487067222595,-0.019687863066792488,0.0
6,0.5698926448822021,0.318027526140213,-0.02812977135181427,0.0
7,0.6020535826683044,0.3161761164665222,-0.029959559440612793,0.0
8,0.626783013343811,0.31516212224960327,-0.029285473749041557,0.0
9,0.5192722082138062,0.3772698938846588,-0.025048406794667244,0.0
10,0.5774117112159729,0.36517706513404846,-0.029159652069211006,0.0
11,0.6095792055130005,0.36131250858306885,-0.02960650809109211,0.0
12,0.6338827013969421,0.3595350682735443,-0.02962164208292961,0.0
13,0.5190727710723877,0.4272100031375885,-0.02806304581463337,0.0
14,0.5440087914466858,0.42745861411094666,-0.028615407645702362,0.0
15,0.5294480323791504,0.4198043942451477,-0.0222456231713295,0.0
16,0.5143625736236572,0.4133822023868561,-0.016796518117189407,0.0
17,0.5134106874465942,0.4695599377155304,-0.03107728250324726,0.0
18,0.5209043622016907,0.4568226933479309,-0.02485601417720318,0.0
19,0.5094045400619507,0.44743043184280396,-0.014615410938858986,0.0
20,0.49949705600738525,0.44388142228126526,-0.006612318567931652,0.0
