Landmark,X,Y,Z,Visibility
0,0.5211490392684937,0.5772170424461365,-7.429720483287383e-08,0.0
1,0.4953378140926361,0.546571671962738,-0.010991083458065987,0.0
2,0.47730836272239685,0.4771566092967987,-0.01507558673620224,0.0
3,0.46254763007164,0.43059515953063965,-0.019482135772705078,0.0
4,0.44158199429512024,0.4100172817707062,-0.023932484909892082,0.0
5,0.502550482749939,0.4316926598548889,-0.010252140462398529,0.0
6,0.49524444341659546,0.36891525983810425,-0.021168170496821404,0.0
7,0.4911113679409027,0.32669252157211304,-0.027725262567400932,0.0
8,0.48679468035697937,0.2881679832935333,-0.03264206275343895,0.0
9,0.5210850834846497,0.43428099155426025,-0.011680901050567627,0.0
10,0.5239244699478149,0.4097304046154022,-0.03762982040643692,0.0
11,0.5189072489738464,0.4591151773929596,-0.046539921313524246,0.0
12,0.5131660103797913,0.498168021440506,-0.046153612434864044,0.0
13,0.5400280356407166,0.4457675814628601,-0.014149834401905537,0.0
14,0.5434810519218445,0.4235799014568329,-0.0379529669880867,0.0
15,0.534197986125946,0.46848154067993164,-0.03757733106613159,0.0
16,0.5249338150024414,0.5035830140113831,-0.030104689300060272,0.0
17,0.5580616593360901,0.4601055681705475,-0.01727135293185711,0.0
18,0.565829873085022,0.409490704536438,-0.032150931656360626,0.0
19,0.5712413787841797,0.3742947578430176,-0.033705588430166245,0.0
20,0.5757420063018799,0.34049683809280396,-0.031211627647280693,0.0
