Landmark,X,Y,Z,Visibility
0,0.5693022608757019,0.555760383605957,-8.281416086219906e-08,0.0
1,0.5361618399620056,0.5239280462265015,-0.01325178798288107,0.0
2,0.5164142847061157,0.45694056153297424,-0.017856711521744728,0.0
3,0.5066418051719666,0.40255069732666016,-0.022856730967760086,0.0
4,0.4909367263317108,0.369838684797287,-0.02764652669429779,0.0
5,0.5476646423339844,0.40721097588539124,-0.010437763296067715,0.0
6,0.5480553507804871,0.33851706981658936,-0.0221665408462286,0.0
7,0.5490703582763672,0.2947843670845032,-0.02827800065279007,0.0
8,0.5489467978477478,0.2540992200374603,-0.03226856142282486,0.0
9,0.5672199726104736,0.41393887996673584,-0.011463971808552742,0.0
10,0.570749044418335,0.38879621028900146,-0.04025838524103165,0.0
11,0.5652419328689575,0.4410131275653839,-0.04975870996713638,0.0
12,0.5590487122535706,0.4816170632839203,-0.048615045845508575,0.0
13,0.5861745476722717,0.4265655279159546,-0.014028357341885567,0.0
14,0.5892493724822998,0.40947583317756653,-0.041830744594335556,0.0
15,0.5796364545822144,0.45739245414733887,-0.042971424758434296,0.0
16,0.5698999762535095,0.4919818341732025,-0.03477036580443382,0.0
17,0.6055447459220886,0.439964234828949,-0.017334068194031715,0.0
18,0.6123188734054565,0.38584473729133606,-0.034822121262550354,0.0
19,0.6163939237594604,0.3481554090976715,-0.0375790074467659,0.0
20,0.6187970638275146,0.31194981932640076,-0.03498409315943718,0.0
