Landmark,X,Y,Z,Visibility
0,0.4012705683708191,0.37202760577201843,-2.0508156239884556e-07,0.0
1,0.3801218867301941,0.3445360064506531,-0.0035077440552413464,0.0
2,0.3725186884403229,0.29975536465644836,-0.005319125484675169,0.0
3,0.3818986117839813,0.26607614755630493,-0.008752956986427307,0.0
4,0.39458659291267395,0.24499647319316864,-0.011161480098962784,0.0
5,0.380203515291214,0.28060683608055115,0.0031653090845793486,0.0
6,0.37551215291023254,0.24407754838466644,-0.009033319540321827,0.0
7,0.3765490651130676,0.2616129219532013,-0.016392353922128677,0.0
8,0.378684401512146,0.2854222357273102,-0.018664183095097542,0.0
9,0.39423495531082153,0.28460565209388733,0.0006592278950847685,0.0
10,0.3921566605567932,0.26479288935661316,-0.014203119091689587,0.0
11,0.3918344974517822,0.2997605800628662,-0.018401456996798515,0.0
12,0.39137259125709534,0.3283621668815613,-0.016761180013418198,0.0
13,0.4076476991176605,0.29152488708496094,-0.0038665905594825745,0.0
14,0.4035318195819855,0.2781323194503784,-0.0174572616815567,0.0
15,0.401554673910141,0.31424397230148315,-0.01571783237159252,0.0
16,0.3999917209148407,0.3403482139110565,-0.009887182153761387,0.0
17,0.420574814081192,0.2999430000782013,-0.00877067819237709,0.0
18,0.4136975407600403,0.2870504856109619,-0.016254516318440437,0.0
19,0.4108622670173645,0.31116753816604614,-0.013197729364037514,0.0
20,0.41042715311050415,0.32930177450180054,-0.008081565611064434,0.0
