Landmark,X,Y,Z,Visibility
0,0.6363884806632996,0.31004369258880615,-2.409363730748737e-07,0.0
1,0.6066529750823975,0.2698647379875183,-0.009813390672206879,0.0
2,0.5924991965293884,0.20884212851524353,-0.015677088871598244,0.0
3,0.5980654358863831,0.15838149189949036,-0.022711150348186493,0.0
4,0.6129963994026184,0.1225183755159378,-0.028058087453246117,0.0
5,0.6027141213417053,0.17058390378952026,-0.0016082959482446313,0.0
6,0.5956214666366577,0.13056914508342743,-0.02337651140987873,0.0
7,0.6012988090515137,0.16001975536346436,-0.03796209394931793,0.0
8,0.6055951118469238,0.19816355407238007,-0.043593987822532654,0.0
9,0.625617504119873,0.17083144187927246,-0.0038327865768224,0.0
10,0.6232017874717712,0.14816179871559143,-0.028012117370963097,0.0
11,0.6231046319007874,0.1968032270669937,-0.03654073178768158,0.0
12,0.6217168569564819,0.2413444072008133,-0.03583827614784241,0.0
13,0.6476900577545166,0.1790904998779297,-0.009328961372375488,0.0
14,0.645293116569519,0.17170417308807373,-0.031948063522577286,0.0
15,0.6404759883880615,0.22309544682502747,-0.0314958319067955,0.0
16,0.6349127888679504,0.2646172046661377,-0.02410467155277729,0.0
17,0.6674180626869202,0.19333316385746002,-0.01576080359518528,0.0
18,0.6639966368675232,0.188866525888443,-0.02998574636876583,0.0
19,0.6567826271057129,0.22824060916900635,-0.027503326535224915,0.0
20,0.6512203812599182,0.2591179311275482,-0.020816834643483162,0.0
