Landmark,X,Y,Z,Visibility
0,0.5283029079437256,0.6392322778701782,1.3950011634733528e-07,0.0
1,0.5455620288848877,0.5902535915374756,0.027068592607975006,0.0
2,0.5390152335166931,0.5394555926322937,0.03754916787147522,0.0
3,0.5349977016448975,0.5064058303833008,0.03978630155324936,0.0
4,0.5341708660125732,0.47665733098983765,0.0415448360145092,0.0
5,0.5020872950553894,0.5041617751121521,0.03372489660978317,0.0
6,0.5204167366027832,0.4417989253997803,0.03194013237953186,0.0
7,0.5446852445602417,0.4270624816417694,0.027902914211153984,0.0
8,0.5642282366752625,0.4289778769016266,0.02559635043144226,0.0
9,0.498331755399704,0.5046892166137695,0.015318553894758224,0.0
10,0.5200366377830505,0.42896169424057007,0.010126018896698952,0.0
11,0.5523520708084106,0.4171007573604584,0.004121056292206049,0.0
12,0.5748957991600037,0.42727550864219666,0.001449001720175147,0.0
13,0.5012128353118896,0.5075790882110596,-0.002577598439529538,0.0
14,0.520110547542572,0.42706045508384705,-0.006367125548422337,0.0
15,0.5528943538665771,0.4148923456668854,-0.009378909133374691,0.0
16,0.5740554928779602,0.42326706647872925,-0.010294795967638493,0.0
17,0.5103276371955872,0.5109733939170837,-0.018730051815509796,0.0
18,0.5236341953277588,0.44247016310691833,-0.01917259395122528,0.0
19,0.5451958179473877,0.4296471178531647,-0.017880698665976524,0.0
20,0.5618929266929626,0.43509015440940857,-0.016830792650580406,0.0
