Landmark,X,Y,Z,Visibility
0,0.6825838088989258,0.48365145921707153,-5.745782800659072e-07,0.0
1,0.6433869004249573,0.37092554569244385,0.03975085914134979,0.0
2,0.6471354961395264,0.299014687538147,0.05522802844643593,0.0
3,0.6447961926460266,0.2452591061592102,0.05645705759525299,0.0
4,0.6396530270576477,0.19034437835216522,0.055788785219192505,0.0
5,0.7006102800369263,0.2432132214307785,0.0709298625588417,0.0
6,0.6758617758750916,0.16272501647472382,0.06580394506454468,0.0
7,0.6389274001121521,0.15213152766227722,0.05354732647538185,0.0
8,0.607703447341919,0.16409550607204437,0.04721711575984955,0.0
9,0.7121679782867432,0.243057519197464,0.04339619353413582,0.0
10,0.6762892007827759,0.14190243184566498,0.04010043665766716,0.0
11,0.6311606168746948,0.13651907444000244,0.025166070088744164,0.0
12,0.5981684923171997,0.16078230738639832,0.016321729868650436,0.0
13,0.7156404256820679,0.24881798028945923,0.014614921994507313,0.0
14,0.6746591925621033,0.14420758187770844,0.011369658634066582,0.0
15,0.6288396120071411,0.14252272248268127,0.0018386979354545474,0.0
16,0.5986683964729309,0.16731344163417816,-0.0036327457055449486,0.0
17,0.7084173560142517,0.2544691264629364,-0.011904099956154823,0.0
18,0.668722927570343,0.16963791847229004,-0.010602685622870922,0.0
19,0.6361736059188843,0.16288304328918457,-0.009574666619300842,0.0
20,0.6126889586448669,0.1788872927427292,-0.008622140623629093,0.0
