Landmark,X,Y,Z,Visibility
0,0.6363163590431213,0.43797406554222107,-1.2839316809731827e-07,0.0
1,0.6009641289710999,0.40564417839050293,-0.01236633025109768,0.0
2,0.5675631165504456,0.34175342321395874,-0.020803244784474373,0.0
3,0.5393311977386475,0.2997835874557495,-0.0313522070646286,0.0
4,0.5119709372520447,0.28080907464027405,-0.042482614517211914,0.0
5,0.5977892279624939,0.2609817385673523,-0.010289127938449383,0.0
6,0.5987969636917114,0.1772502362728119,-0.026700293645262718,0.0
7,0.6006962656974792,0.12732422351837158,-0.03654526174068451,0.0
8,0.6022247076034546,0.08352597057819366,-0.04344175010919571,0.0
9,0.6226823329925537,0.266856849193573,-0.014843625016510487,0.0
10,0.6136519908905029,0.23815689980983734,-0.04585004225373268,0.0
11,0.6106196045875549,0.30912885069847107,-0.05262218788266182,0.0
12,0.6128246784210205,0.3534303605556488,-0.04948507994413376,0.0
13,0.6483182907104492,0.2801482081413269,-0.021565934643149376,0.0
14,0.6404465436935425,0.2544623017311096,-0.05153059586882591,0.0
15,0.6327772736549377,0.3188399076461792,-0.046346016228199005,0.0
16,0.6309241056442261,0.3563295900821686,-0.034174881875514984,0.0
17,0.6753249168395996,0.2981348931789398,-0.029135387390851974,0.0
18,0.6734535098075867,0.25438809394836426,-0.0459083616733551,0.0
19,0.6593278050422668,0.2918730080127716,-0.03891191631555557,0.0
20,0.6501347422599792,0.32166847586631775,-0.0289851613342762,0.0
