Landmark,X,Y,Z,Visibility
0,0.33065304160118103,0.6570532321929932,2.5704670747472846e-07,0.0
1,0.36649414896965027,0.6251063942909241,-0.01917462795972824,0.0
2,0.3914160132408142,0.574718713760376,-0.02783006802201271,0.0
3,0.40988853573799133,0.5301312208175659,-0.03536965325474739,0.0
4,0.43047043681144714,0.5021519660949707,-0.043163031339645386,0.0
5,0.35750022530555725,0.4838981032371521,-0.017370151355862617,0.0
6,0.3687623143196106,0.4173620343208313,-0.02916831709444523,0.0
7,0.37409770488739014,0.3748318552970886,-0.039140406996011734,0.0
8,0.3773495852947235,0.3367196321487427,-0.047264110296964645,0.0
9,0.3309956192970276,0.47885480523109436,-0.01775253191590309,0.0
10,0.32080674171447754,0.40480196475982666,-0.029629889875650406,0.0
11,0.31419891119003296,0.35806775093078613,-0.040617551654577255,0.0
12,0.3077704906463623,0.31878307461738586,-0.04881402105093002,0.0
13,0.3086741268634796,0.4934750199317932,-0.02029789425432682,0.0
14,0.2930593490600586,0.4285377264022827,-0.03373565152287483,0.0
15,0.2844250202178955,0.3867076635360718,-0.04441487416625023,0.0
16,0.27756816148757935,0.3490760326385498,-0.05165155977010727,0.0
17,0.29069602489471436,0.523425817489624,-0.024500416591763496,0.0
18,0.2682013511657715,0.48117244243621826,-0.038639482110738754,0.0
19,0.2537862956523895,0.45309388637542725,-0.046414814889431,0.0
20,0.24210740625858307,0.4238710105419159,-0.05104505270719528,0.0
