Landmark,X,Y,Z,Visibility
0,0.6331953406333923,0.36783650517463684,-1.3612245197691664e-07,0.0
1,0.6088695526123047,0.32451632618904114,-0.01504576951265335,0.0
2,0.5994705557823181,0.2490258663892746,-0.023499922826886177,0.0
3,0.6204693913459778,0.19647295773029327,-0.03259274363517761,0.0
4,0.6482406258583069,0.1802317500114441,-0.03913073241710663,0.0
5,0.6139344573020935,0.1602838933467865,-0.004858797416090965,0.0
6,0.6164270639419556,0.09532380849123001,-0.027854083105921745,0.0
7,0.617336094379425,0.06755469739437103,-0.04015491530299187,0.0
8,0.6217619776725769,0.05910761281847954,-0.0464995875954628,0.0
9,0.6420640349388123,0.17479634284973145,-0.00902479887008667,0.0
10,0.6479650139808655,0.13501419126987457,-0.04116838425397873,0.0
11,0.6305064558982849,0.1913059800863266,-0.046880003064870834,0.0
12,0.6254954934120178,0.21353232860565186,-0.04138091206550598,0.0
13,0.6651229858398438,0.20269405841827393,-0.01721601001918316,0.0
14,0.6635940074920654,0.2002565711736679,-0.04392532259225845,0.0
15,0.6434551477432251,0.2530933916568756,-0.035880204290151596,0.0
16,0.6412979960441589,0.2556135058403015,-0.02286207117140293,0.0
17,0.6846825480461121,0.23763614892959595,-0.027692167088389397,0.0
18,0.6753397583961487,0.24851331114768982,-0.04193698614835739,0.0
19,0.6594322323799133,0.2846711575984955,-0.03590613231062889,0.0
20,0.6589493155479431,0.2828456163406372,-0.027344631031155586,0.0
