Landmark,X,Y,Z,Visibility
0,0.3199601471424103,0.3680455684661865,3.655721627637831e-07,0.0
1,0.38381147384643555,0.4019225835800171,-0.03964187204837799,0.0
2,0.43354368209838867,0.4471368193626404,-0.07784633338451385,0.0
3,0.4473681151866913,0.5171788930892944,-0.11324277520179749,0.0
4,0.4499167501926422,0.5680326223373413,-0.1475905328989029,0.0
5,0.4395635426044464,0.33029988408088684,-0.08650192618370056,0.0
6,0.45150226354599,0.4374200701713562,-0.1381385177373886,0.0
7,0.45391473174095154,0.5219041109085083,-0.17463606595993042,0.0
8,0.4560921788215637,0.5761673450469971,-0.19672615826129913,0.0
9,0.37730148434638977,0.3092343211174011,-0.09162202477455139,0.0
10,0.38270556926727295,0.4739930033683777,-0.13201665878295898,0.0
11,0.3767133951187134,0.4898933172225952,-0.1430434137582779,0.0
12,0.37527087330818176,0.4664890170097351,-0.15314722061157227,0.0
13,0.31621748208999634,0.32200688123703003,-0.09971573203802109,0.0
14,0.33056601881980896,0.48009800910949707,-0.13032551109790802,0.0
15,0.3311994671821594,0.4816538095474243,-0.1180814579129219,0.0
16,0.33027446269989014,0.44799304008483887,-0.10937125980854034,0.0
17,0.2671515643596649,0.3461512625217438,-0.1131666749715805,0.0
18,0.29063791036605835,0.4705626368522644,-0.13193027675151825,0.0
19,0.29610735177993774,0.4736829996109009,-0.1171455979347229,0.0
20,0.29233142733573914,0.44379690289497375,-0.10503328591585159,0.0
