Landmark,X,Y,Z,Visibility
0,0.32453563809394836,0.5516186356544495,3.24371626447828e-07,0.0
1,0.35930487513542175,0.4980967342853546,-0.013695363886654377,0.0
2,0.3753826320171356,0.41347482800483704,-0.019919918850064278,0.0
3,0.3695029318332672,0.3470112383365631,-0.02826157584786415,0.0
4,0.34502434730529785,0.30390095710754395,-0.03571898862719536,0.0
5,0.3403589129447937,0.3081415593624115,-0.006166817620396614,0.0
6,0.33131837844848633,0.21625420451164246,-0.01929371990263462,0.0
7,0.3217233121395111,0.1564360409975052,-0.029625579714775085,0.0
8,0.3125559687614441,0.10365259647369385,-0.0373523123562336,0.0
9,0.3165818750858307,0.312106728553772,-0.01229315996170044,0.0
10,0.3084861934185028,0.2021162360906601,-0.02703501284122467,0.0
11,0.3139492869377136,0.13419270515441895,-0.03687794879078865,0.0
12,0.31542375683784485,0.07989601790904999,-0.04320395737886429,0.0
13,0.29518914222717285,0.3360058069229126,-0.020969973877072334,0.0
14,0.2984158396720886,0.24892015755176544,-0.044852957129478455,0.0
15,0.3275139331817627,0.2968999743461609,-0.046442631632089615,0.0
16,0.34113186597824097,0.3469705283641815,-0.04088805988430977,0.0
17,0.2774863541126251,0.37426960468292236,-0.031251829117536545,0.0
18,0.2864609360694885,0.2990308105945587,-0.051135122776031494,0.0
19,0.31192976236343384,0.32189851999282837,-0.05080565810203552,0.0
20,0.3268185555934906,0.3608280420303345,-0.04624231532216072,0.0
