Landmark,X,Y,Z,Visibility
0,0.2408376932144165,0.5825404524803162,2.116501605087251e-07,0.0
1,0.3155074119567871,0.5220579504966736,0.02130904607474804,0.0
2,0.36323556303977966,0.44832777976989746,0.019150586798787117,0.0
3,0.4009857475757599,0.41145920753479004,0.005835589021444321,0.0
4,0.4323754608631134,0.369381308555603,-0.008766352199018002,0.0
5,0.313578337430954,0.30387213826179504,0.0205294881016016,0.0
6,0.33295583724975586,0.18848484754562378,0.0005382354138419032,0.0
7,0.374735563993454,0.17528261244297028,-0.01757379062473774,0.0
8,0.41105902194976807,0.19274908304214478,-0.028686940670013428,0.0
9,0.2976553440093994,0.3101402521133423,-0.008660458959639072,0.0
10,0.32210808992385864,0.16235271096229553,-0.031018275767564774,0.0
11,0.3732891380786896,0.15236306190490723,-0.051044777035713196,0.0
12,0.40937539935112,0.187650665640831,-0.062213387340307236,0.0
13,0.2877049446105957,0.33124834299087524,-0.03857123479247093,0.0
14,0.3123726546764374,0.19573406875133514,-0.05560136213898659,0.0
15,0.36502835154533386,0.1805058866739273,-0.0673312097787857,0.0
16,0.40266960859298706,0.20633848011493683,-0.07323396950960159,0.0
17,0.288116991519928,0.3706541359424591,-0.06782686710357666,0.0
18,0.3126398026943207,0.26805657148361206,-0.07985593378543854,0.0
19,0.35192549228668213,0.23574642837047577,-0.0854099690914154,0.0
20,0.3850957453250885,0.23536020517349243,-0.08814632892608643,0.0
