Landmark,X,Y,Z,Visibility
0,0.46063950657844543,0.8259755373001099,1.8124120515494724e-07,0.0
1,0.5299925208091736,0.7756209373474121,0.028843628242611885,0.0
2,0.569696843624115,0.7142502069473267,0.030776934698224068,0.0
3,0.6029961705207825,0.6822864413261414,0.023326383903622627,0.0
4,0.6360401511192322,0.6624549627304077,0.015400213189423084,0.0
5,0.5141452550888062,0.602282702922821,0.009029529988765717,0.0
6,0.5623826384544373,0.5047125220298767,-0.0081389881670475,0.0
7,0.606015682220459,0.5051604509353638,-0.018326709046959877,0.0
8,0.636081337928772,0.5252665877342224,-0.023769281804561615,0.0
9,0.5081151723861694,0.6109781265258789,-0.01897754706442356,0.0
10,0.572149932384491,0.4879682660102844,-0.04012755677103996,0.0
11,0.6206067800521851,0.496067613363266,-0.04785497486591339,0.0
12,0.64675372838974,0.5287611484527588,-0.04888950660824776,0.0
13,0.5123780369758606,0.6383124589920044,-0.04546056315302849,0.0
14,0.5685704946517944,0.5223373770713806,-0.05970665439963341,0.0
15,0.6148640513420105,0.51889967918396,-0.05659983307123184,0.0
16,0.6434000134468079,0.5365263819694519,-0.05171407759189606,0.0
17,0.5271955132484436,0.6808892488479614,-0.0702347382903099,0.0
18,0.5674111247062683,0.5984141230583191,-0.07982303202152252,0.0
19,0.602070152759552,0.5690159201622009,-0.07780234515666962,0.0
20,0.6289001107215881,0.5590901970863342,-0.07432153820991516,0.0
