Landmark,X,Y,Z,Visibility
0,0.5736544728279114,0.7220141887664795,9.893854979736716e-08,0.0
1,0.5462531447410583,0.7076042294502258,-0.011440848931670189,0.0
2,0.5198301076889038,0.6739335656166077,-0.022466251626610756,0.0
3,0.4968774914741516,0.6621185541152954,-0.03384740650653839,0.0
4,0.47371429204940796,0.6507925987243652,-0.04546583443880081,0.0
5,0.5357657670974731,0.5668975114822388,-0.009481801651418209,0.0
6,0.5232800245285034,0.513404905796051,-0.0241572055965662,0.0
7,0.50874263048172,0.4899987578392029,-0.0382809191942215,0.0
8,0.49348777532577515,0.4800841808319092,-0.04798147827386856,0.0
9,0.550646960735321,0.5649965405464172,-0.01420297659933567,0.0
10,0.5392780900001526,0.5018851161003113,-0.030363351106643677,0.0
11,0.5217535495758057,0.48194247484207153,-0.043796539306640625,0.0
12,0.5034076571464539,0.4820951521396637,-0.051645904779434204,0.0
13,0.5673158168792725,0.5731018781661987,-0.020865438506007195,0.0
14,0.5573915839195251,0.5056312084197998,-0.03394526243209839,0.0
15,0.5406467914581299,0.4835642874240875,-0.04157431796193123,0.0
16,0.5236091017723083,0.4790716767311096,-0.045314691960811615,0.0
17,0.5849634408950806,0.5915496945381165,-0.028877446427941322,0.0
18,0.5764528512954712,0.539639949798584,-0.03953675925731659,0.0
19,0.5632940530776978,0.5101019740104675,-0.04480273276567459,0.0
20,0.5491512417793274,0.4919363856315613,-0.04742945730686188,0.0
