Landmark,X,Y,Z,Visibility
0,0.6423247456550598,0.4238184094429016,-2.7175869377060735e-07,0.0
1,0.6160957217216492,0.3716435730457306,-0.012773069553077221,0.0
2,0.6183215975761414,0.2950991094112396,-0.021108554676175117,0.0
3,0.650554358959198,0.2644392251968384,-0.028814852237701416,0.0
4,0.6758818030357361,0.24060460925102234,-0.035401225090026855,0.0
5,0.6185382008552551,0.24984723329544067,-0.009260893799364567,0.0
6,0.6117709875106812,0.20476840436458588,-0.02993699163198471,0.0
7,0.60923171043396,0.2482798844575882,-0.045230962336063385,0.0
8,0.6099412441253662,0.2954638600349426,-0.05272170901298523,0.0
9,0.6437656879425049,0.24996379017829895,-0.01087940763682127,0.0
10,0.6321054697036743,0.1982124000787735,-0.031176522374153137,0.0
11,0.6266108751296997,0.25122198462486267,-0.04143116623163223,0.0
12,0.6254416704177856,0.30448538064956665,-0.043997108936309814,0.0
13,0.6686620712280273,0.2626698613166809,-0.015099413692951202,0.0
14,0.6610655188560486,0.2047921121120453,-0.03273647278547287,0.0
15,0.6498264074325562,0.25675857067108154,-0.035508837550878525,0.0
16,0.6410687565803528,0.3057372570037842,-0.034062910825014114,0.0
17,0.6903921365737915,0.283910870552063,-0.020532969385385513,0.0
18,0.6698865294456482,0.28747332096099854,-0.03588716313242912,0.0
19,0.6540284156799316,0.3354905843734741,-0.03850676864385605,0.0
20,0.6443667411804199,0.3689485490322113,-0.0374777726829052,0.0
