Landmark,X,Y,Z,Visibility
0,0.26267144083976746,0.7978010177612305,7.528369678766467e-07,0.0
1,0.29451942443847656,0.7499932050704956,-0.024219974875450134,0.0
2,0.2981470823287964,0.6725368499755859,-0.035224396735429764,0.0
3,0.2627476155757904,0.6349133253097534,-0.04305597022175789,0.0
4,0.22047148644924164,0.6188751459121704,-0.053034551441669464,0.0
5,0.2705973982810974,0.5363224744796753,-0.03194831684231758,0.0
6,0.2857259511947632,0.4353753328323364,-0.04951784759759903,0.0
7,0.2933644652366638,0.36920079588890076,-0.06377463787794113,0.0
8,0.297012597322464,0.3072054088115692,-0.07444566488265991,0.0
9,0.2286449372768402,0.5431135296821594,-0.03663881495594978,0.0
10,0.21313193440437317,0.42564186453819275,-0.052555330097675323,0.0
11,0.19875074923038483,0.3475067913532257,-0.07076717913150787,0.0
12,0.18485888838768005,0.2790015935897827,-0.08275134116411209,0.0
13,0.19955013692378998,0.5892617106437683,-0.04258155822753906,0.0
14,0.16002820432186127,0.49376893043518066,-0.07121012359857559,0.0
15,0.13488760590553284,0.42864614725112915,-0.09697573632001877,0.0
16,0.11339912563562393,0.36967793107032776,-0.11283864080905914,0.0
17,0.1803663671016693,0.6616489887237549,-0.048544254153966904,0.0
18,0.18318027257919312,0.6184589862823486,-0.08061379939317703,0.0
19,0.20930564403533936,0.634418785572052,-0.09115825593471527,0.0
20,0.23215283453464508,0.6551795601844788,-0.09517263621091843,0.0
