Landmark,X,Y,Z,Visibility
0,0.5776870846748352,0.48920735716819763,1.8777630828026304e-07,0.0
1,0.5600704550743103,0.4503786861896515,-0.022075576707720757,0.0
2,0.5603137016296387,0.4009649455547333,-0.030323557555675507,0.0
3,0.5918671488761902,0.37955227494239807,-0.03518657386302948,0.0
4,0.6204728484153748,0.36501461267471313,-0.039805829524993896,0.0
5,0.575291633605957,0.30073603987693787,-0.017787080258131027,0.0
6,0.5708668828010559,0.22286580502986908,-0.02810271643102169,0.0
7,0.5705060362815857,0.17480570077896118,-0.03670775517821312,0.0
8,0.5718769431114197,0.1289234161376953,-0.04404781386256218,0.0
9,0.60137939453125,0.3032481074333191,-0.01848185434937477,0.0
10,0.609519898891449,0.2184361219406128,-0.027919132262468338,0.0
11,0.6158813834190369,0.16507011651992798,-0.03736606985330582,0.0
12,0.6209709048271179,0.11618183553218842,-0.04466562718153,0.0
13,0.6189155578613281,0.32618075609207153,-0.02211158722639084,0.0
14,0.6399168372154236,0.26557302474975586,-0.038452599197626114,0.0
15,0.6512536406517029,0.22455523908138275,-0.052040450274944305,0.0
16,0.6605058312416077,0.18166318535804749,-0.06120109558105469,0.0
17,0.6309884190559387,0.36786314845085144,-0.02713182382285595,0.0
18,0.6361488699913025,0.3274461030960083,-0.043172333389520645,0.0
19,0.6221544146537781,0.3497641384601593,-0.045911774039268494,0.0
20,0.6077894568443298,0.3755030035972595,-0.04744366183876991,0.0
