Landmark,X,Y,Z,Visibility
0,0.2772122323513031,0.5652366876602173,2.2552839595846308e-07,0.0
1,0.31737926602363586,0.5438524484634399,0.015841731801629066,0.0
2,0.34551742672920227,0.5118029713630676,0.008162247948348522,0.0
3,0.37319275736808777,0.5023914575576782,-0.006541652139276266,0.0
4,0.40057647228240967,0.49999377131462097,-0.023123344406485558,0.0
5,0.3187081813812256,0.4376561641693115,-0.006488126702606678,0.0
6,0.362444132566452,0.4307444393634796,-0.02598249539732933,0.0
7,0.3949333131313324,0.43709391355514526,-0.039574380964040756,0.0
8,0.41605547070503235,0.43469542264938354,-0.048475682735443115,0.0
9,0.3031511604785919,0.4350813329219818,-0.027163205668330193,0.0
10,0.35373812913894653,0.43404388427734375,-0.04665103927254677,0.0
11,0.35523971915245056,0.48527446389198303,-0.04803919792175293,0.0
12,0.34134432673454285,0.4989302456378937,-0.04743386059999466,0.0
13,0.2926267087459564,0.4515995979309082,-0.0473087839782238,0.0
14,0.3445950746536255,0.4439467787742615,-0.06340871006250381,0.0
15,0.34555789828300476,0.49424654245376587,-0.05097303166985512,0.0
16,0.32933148741722107,0.5029655694961548,-0.040929101407527924,0.0
17,0.28786876797676086,0.4735250174999237,-0.06654256582260132,0.0
18,0.33195436000823975,0.46617692708969116,-0.07424920797348022,0.0
19,0.33271509408950806,0.4979482591152191,-0.06216168776154518,0.0
20,0.3161804974079132,0.5057389736175537,-0.053258150815963745,0.0
