Landmark,X,Y,Z,Visibility
0,0.6286656260490417,0.470538854598999,-3.6920977208865224e-07,0.0
1,0.5936565399169922,0.3927348256111145,0.015567065216600895,0.0
2,0.5813294053077698,0.32388877868652344,0.01651282235980034,0.0
3,0.5710717439651489,0.2728223204612732,0.008358224295079708,0.0
4,0.5709352493286133,0.22344370186328888,0.0007813687552697957,0.0
5,0.6390625238418579,0.27021709084510803,0.035644832998514175,0.0
6,0.6305471062660217,0.19312784075737,0.023016050457954407,0.0
7,0.6008710861206055,0.18178780376911163,0.009432707913219929,0.0
8,0.5800780653953552,0.19726647436618805,0.0020371165592223406,0.0
9,0.6511776447296143,0.27286410331726074,0.016911201179027557,0.0
10,0.6401188373565674,0.1746605485677719,0.005420350003987551,0.0
11,0.601507842540741,0.1674453616142273,-0.005735147278755903,0.0
12,0.5786396265029907,0.1923423409461975,-0.011436374858021736,0.0
13,0.6561758518218994,0.28044450283050537,-0.00449722446501255,0.0
14,0.6495997309684753,0.17844019830226898,-0.013758346438407898,0.0
15,0.6096154451370239,0.16840432584285736,-0.017904557287693024,0.0
16,0.5855908393859863,0.19112524390220642,-0.01879747398197651,0.0
17,0.6517207026481628,0.2894163131713867,-0.025759683921933174,0.0
18,0.6449615955352783,0.20172706246376038,-0.030755026265978813,0.0
19,0.6166790127754211,0.1816382259130478,-0.030053408816456795,0.0
20,0.5944190621376038,0.19332338869571686,-0.028393255546689034,0.0
