Landmark,X,Y,Z,Visibility
0,0.3482343554496765,0.5766804814338684,2.2779413200169074e-07,0.0
1,0.3836894929409027,0.5021967887878418,0.0067544667981565,0.0
2,0.39310526847839355,0.41784948110580444,0.011007131077349186,0.0
3,0.40488311648368835,0.35665464401245117,0.007903816178441048,0.0
4,0.408252477645874,0.2929327189922333,0.004688811022788286,0.0
5,0.3430638909339905,0.36814042925834656,0.04388878494501114,0.0
6,0.3474675714969635,0.30300450325012207,0.03675537556409836,0.0
7,0.3696345090866089,0.27964383363723755,0.02253134176135063,0.0
8,0.3882276713848114,0.27874556183815,0.013428574427962303,0.0
9,0.32932063937187195,0.3669222295284271,0.0305663850158453,0.0
10,0.33177676796913147,0.2840966582298279,0.020758287981152534,0.0
11,0.35922521352767944,0.2602159082889557,0.0015857553808018565,0.0
12,0.3854021728038788,0.2732428014278412,-0.010277231223881245,0.0
13,0.31492355465888977,0.3726310431957245,0.013597184792160988,0.0
14,0.3175170421600342,0.2862553298473358,0.004507084377110004,0.0
15,0.34694570302963257,0.2618008553981781,-0.009426071308553219,0.0
16,0.37414470314979553,0.27116912603378296,-0.017252711579203606,0.0
17,0.3045836091041565,0.3856283128261566,-0.004045027773827314,0.0
18,0.3092276453971863,0.30617618560791016,-0.011612942442297935,0.0
19,0.33123505115509033,0.2723821699619293,-0.01825081743299961,0.0
20,0.3560025691986084,0.2661389410495758,-0.02221556566655636,0.0
