Landmark,X,Y,Z,Visibility
0,0.5992020964622498,0.48263415694236755,-3.656400053841935e-07,0.0
1,0.5655703544616699,0.40308117866516113,0.01632285863161087,0.0
2,0.5557799339294434,0.334062784910202,0.017212465405464172,0.0
3,0.5454955101013184,0.2817252278327942,0.008719127625226974,0.0
4,0.5369898676872253,0.23003971576690674,0.0003818636469077319,0.0
5,0.6146422028541565,0.28657278418540955,0.03562719747424126,0.0
6,0.6063666939735413,0.2102886438369751,0.023352302610874176,0.0
7,0.576715350151062,0.1980876326560974,0.01014784723520279,0.0
8,0.5538772940635681,0.2113431990146637,0.003016378963366151,0.0
9,0.6253665089607239,0.2911462187767029,0.016449566930532455,0.0
10,0.6127333045005798,0.19390511512756348,0.005461461376398802,0.0
11,0.573983371257782,0.1851532757282257,-0.0052680354565382,0.0
12,0.5494255423545837,0.20686538517475128,-0.010796401649713516,0.0
13,0.6285950541496277,0.3000161051750183,-0.00534859811887145,0.0
14,0.6203792691230774,0.19979552924633026,-0.014472508803009987,0.0
15,0.5805811285972595,0.18943364918231964,-0.01847733184695244,0.0
16,0.5553125143051147,0.2099623829126358,-0.019333677366375923,0.0
17,0.6222902536392212,0.3087499141693115,-0.02691732347011566,0.0
18,0.6146162152290344,0.2244105041027069,-0.031969837844371796,0.0
19,0.5872947573661804,0.20461396872997284,-0.031537096947431564,0.0
20,0.5649429559707642,0.21460621058940887,-0.03011844865977764,0.0
