Landmark,X,Y,Z,Visibility
0,0.3125936985015869,0.552179217338562,3.1961502600097447e-07,0.0
1,0.3473118841648102,0.479766309261322,-0.0023282908368855715,0.0
2,0.35688936710357666,0.4014853537082672,-0.0009832544019445777,0.0
3,0.36709216237068176,0.3394027352333069,-0.004552295897156,0.0
4,0.3680776357650757,0.2750614583492279,-0.008288928307592869,0.0
5,0.3095952272415161,0.354955792427063,0.033709749579429626,0.0
6,0.31275781989097595,0.29246488213539124,0.023419976234436035,0.0
7,0.33254265785217285,0.2680918276309967,0.007848073728382587,0.0
8,0.35024720430374146,0.2649368941783905,-0.0016613276675343513,0.0
9,0.29530075192451477,0.35448795557022095,0.026065556332468987,0.0
10,0.29738208651542664,0.27621185779571533,0.013205457478761673,0.0
11,0.32062122225761414,0.2522435188293457,-0.007572269532829523,0.0
12,0.3439885079860687,0.2637955844402313,-0.020110977813601494,0.0
13,0.27872973680496216,0.36013153195381165,0.014338814653456211,0.0
14,0.27758491039276123,0.27804625034332275,0.0025051634293049574,0.0
15,0.30216094851493835,0.25052574276924133,-0.013814892619848251,0.0
16,0.3278532922267914,0.2594768702983856,-0.0225648432970047,0.0
17,0.2620708644390106,0.37466150522232056,0.0015002458821982145,0.0
18,0.262338787317276,0.304004430770874,-0.008058044128119946,0.0
19,0.28042593598365784,0.2674981355667114,-0.017381329089403152,0.0
20,0.30331969261169434,0.25882187485694885,-0.022920183837413788,0.0
