Landmark,X,Y,Z,Visibility
0,0.7467541694641113,0.5587421655654907,-4.78002277759515e-07,0.0
1,0.6919807195663452,0.49279260635375977,-0.014220969751477242,0.0
2,0.6524852514266968,0.3878277540206909,-0.01973058097064495,0.0
3,0.6422545313835144,0.29627725481987,-0.02760513313114643,0.0
4,0.6590939164161682,0.22868578135967255,-0.031137514859437943,0.0
5,0.6939510107040405,0.314270943403244,-0.0024220841005444527,0.0
6,0.6934927701950073,0.26016828417778015,-0.026850253343582153,0.0
7,0.6941301226615906,0.3279552161693573,-0.03635444492101669,0.0
8,0.6908062100410461,0.39298027753829956,-0.037053316831588745,0.0
9,0.7325158715248108,0.31678250432014465,-0.00524884182959795,0.0
10,0.7295757532119751,0.27416467666625977,-0.041079916059970856,0.0
11,0.7244188785552979,0.3615585267543793,-0.05390887334942818,0.0
12,0.7172061204910278,0.4324738681316376,-0.0536273792386055,0.0
13,0.77115398645401,0.32611480355262756,-0.012252992950379848,0.0
14,0.7690988779067993,0.28471553325653076,-0.049186162650585175,0.0
15,0.7550666332244873,0.3704894483089447,-0.052751727402210236,0.0
16,0.7417414784431458,0.44279032945632935,-0.04322526976466179,0.0
17,0.8066210150718689,0.3385295569896698,-0.019832627847790718,0.0
18,0.8214008212089539,0.24700935184955597,-0.04276101663708687,0.0
19,0.830917239189148,0.18198366463184357,-0.049928080290555954,0.0
20,0.8355919122695923,0.12418624758720398,-0.049700479954481125,0.0
