Landmark,X,Y,Z,Visibility
0,0.6751113533973694,0.36720019578933716,-2.85706903468963e-07,0.0
1,0.6403285264968872,0.3299880921840668,-0.008837464265525341,0.0
2,0.6156352758407593,0.2677561342716217,-0.012456859461963177,0.0
3,0.6101540923118591,0.21312768757343292,-0.017365505918860435,0.0
4,0.6198241114616394,0.17296360433101654,-0.019401200115680695,0.0
5,0.6420014500617981,0.22288836538791656,-0.0016061067581176758,0.0
6,0.6402237415313721,0.19352325797080994,-0.01667988859117031,0.0
7,0.6418097019195557,0.2372414469718933,-0.022494416683912277,0.0
8,0.6414550542831421,0.27308890223503113,-0.022870616987347603,0.0
9,0.6644725203514099,0.22535449266433716,-0.0031422115862369537,0.0
10,0.6624441742897034,0.20222686231136322,-0.02468286268413067,0.0
11,0.6601090431213379,0.2566182315349579,-0.03169497475028038,0.0
12,0.6565399765968323,0.29560011625289917,-0.030851833522319794,0.0
13,0.6864025592803955,0.23241424560546875,-0.007304482161998749,0.0
14,0.6847388744354248,0.2120128870010376,-0.02877921424806118,0.0
15,0.6769156455993652,0.26223939657211304,-0.030160948634147644,0.0
16,0.6698312163352966,0.3011574447154999,-0.023998048156499863,0.0
17,0.7061497569084167,0.24122920632362366,-0.01186996977776289,0.0
18,0.7126888632774353,0.18798890709877014,-0.024268729612231255,0.0
19,0.7161087393760681,0.15108829736709595,-0.02750394120812416,0.0
20,0.717283308506012,0.11737176775932312,-0.02659493498504162,0.0
