Landmark,X,Y,Z,Visibility
0,0.6755526065826416,0.4204131066799164,-3.02370693816556e-07,0.0
1,0.6400200128555298,0.3810218870639801,-0.00868923682719469,0.0
2,0.6150580048561096,0.3162829577922821,-0.012356995604932308,0.0
3,0.6076098680496216,0.2610020637512207,-0.017645562067627907,0.0
4,0.6164988875389099,0.2180347442626953,-0.01981165260076523,0.0
5,0.6389507055282593,0.26989880204200745,9.047296043718234e-05,0.0
6,0.6366448998451233,0.23640845715999603,-0.015713784843683243,0.0
7,0.6388965845108032,0.2821955382823944,-0.02191000059247017,0.0
8,0.6388408541679382,0.32083457708358765,-0.022250141948461533,0.0
9,0.6623765826225281,0.2711579501628876,-0.0014483605045825243,0.0
10,0.6594691276550293,0.24755215644836426,-0.023361606523394585,0.0
11,0.6584100723266602,0.3045058846473694,-0.03015824593603611,0.0
12,0.6558904051780701,0.34532445669174194,-0.02892960049211979,0.0
13,0.6856989860534668,0.277720183134079,-0.005803377367556095,0.0
14,0.6827729940414429,0.2549617290496826,-0.027589011937379837,0.0
15,0.6764062643051147,0.3082920014858246,-0.028285019099712372,0.0
16,0.6703596115112305,0.3501504957675934,-0.02142646163702011,0.0
17,0.7071325182914734,0.28654637932777405,-0.010608984157443047,0.0
18,0.7136827111244202,0.23217682540416718,-0.0229241494089365,0.0
19,0.7159861922264099,0.19556574523448944,-0.025702673941850662,0.0
20,0.7150641679763794,0.1624089479446411,-0.024320650845766068,0.0
