Landmark,X,Y,Z,Visibility
0,0.28008028864860535,0.41807299852371216,7.816556717443746e-07,0.0
1,0.3343653678894043,0.45088163018226624,-0.03820763900876045,0.0
2,0.36768639087677,0.5315925478935242,-0.07490266859531403,0.0
3,0.3694491386413574,0.6070022583007812,-0.09988341480493546,0.0
4,0.3713130056858063,0.6744077801704407,-0.12246748805046082,0.0
5,0.3622782230377197,0.4259035587310791,-0.13417920470237732,0.0
6,0.4066092371940613,0.5333213806152344,-0.17650443315505981,0.0
7,0.4311908185482025,0.6140114068984985,-0.19433236122131348,0.0
8,0.4425835609436035,0.6728144288063049,-0.20409730076789856,0.0
9,0.30046483874320984,0.4168736934661865,-0.13174983859062195,0.0
10,0.31521862745285034,0.5819597840309143,-0.17210856080055237,0.0
11,0.3267984390258789,0.6811835169792175,-0.17585279047489166,0.0
12,0.32971808314323425,0.7425356507301331,-0.1791783720254898,0.0
13,0.24351555109024048,0.42621535062789917,-0.1258576661348343,0.0
14,0.26696935296058655,0.6017553806304932,-0.15609344840049744,0.0
15,0.29673081636428833,0.6347981691360474,-0.14022962749004364,0.0
16,0.31663230061531067,0.6228811740875244,-0.1270865499973297,0.0
17,0.19867220520973206,0.4495830535888672,-0.12154275178909302,0.0
18,0.23158761858940125,0.5709718465805054,-0.14189667999744415,0.0
19,0.25934457778930664,0.5925731658935547,-0.1308208703994751,0.0
20,0.2739611566066742,0.5838007926940918,-0.12131485342979431,0.0
