Landmark,X,Y,Z,Visibility
0,0.7479330897331238,0.25463128089904785,9.074139484255284e-08,0.0
1,0.7057682871818542,0.2433234304189682,-0.010866626165807247,0.0
2,0.6659732460975647,0.2922864854335785,-0.030169280245900154,0.0
3,0.6417227983474731,0.3568577170372009,-0.04547495022416115,0.0
4,0.6188945174217224,0.40257126092910767,-0.0631580576300621,0.0
5,0.6762669682502747,0.23693886399269104,-0.07103481888771057,0.0
6,0.6488211750984192,0.28624245524406433,-0.09415334463119507,0.0
7,0.6260128021240234,0.3234160542488098,-0.1054198145866394,0.0
8,0.6085131764411926,0.35843151807785034,-0.11280025541782379,0.0
9,0.7057190537452698,0.2616325914859772,-0.07415459305047989,0.0
10,0.6669544577598572,0.37789273262023926,-0.09589254856109619,0.0
11,0.6427438259124756,0.438884437084198,-0.09968331456184387,0.0
12,0.6307394504547119,0.4844321310520172,-0.10515033453702927,0.0
13,0.7331944704055786,0.2977396249771118,-0.07355857640504837,0.0
14,0.6912867426872253,0.3974219858646393,-0.09020937234163284,0.0
15,0.6917915940284729,0.37342536449432373,-0.07815871387720108,0.0
16,0.7027207612991333,0.3433995246887207,-0.0692920982837677,0.0
17,0.75412917137146,0.3367842435836792,-0.07255741953849792,0.0
18,0.715211033821106,0.40874335169792175,-0.0868820995092392,0.0
19,0.7124330401420593,0.38822880387306213,-0.07944999635219574,0.0
20,0.7182199358940125,0.35756340622901917,-0.07269560545682907,0.0
