Landmark,X,Y,Z,Visibility
0,0.5940406322479248,0.38414010405540466,-2.866530053324823e-07,0.0
1,0.5632271766662598,0.3409576416015625,-0.009067150764167309,0.0
2,0.541321337223053,0.2821601629257202,-0.014334755949676037,0.0
3,0.5281903147697449,0.23482614755630493,-0.02091102860867977,0.0
4,0.5149124264717102,0.20194894075393677,-0.024841343984007835,0.0
5,0.5727812647819519,0.23618735373020172,-0.0014783324440941215,0.0
6,0.578671395778656,0.20733942091464996,-0.017200816422700882,0.0
7,0.5759400725364685,0.25083184242248535,-0.024844154715538025,0.0
8,0.5726996064186096,0.2834789752960205,-0.026759009808301926,0.0
9,0.5947428941726685,0.24639737606048584,-0.002972237067297101,0.0
10,0.5988907814025879,0.22293637692928314,-0.023903649300336838,0.0
11,0.5921156406402588,0.2766830623149872,-0.03077043406665325,0.0
12,0.5865539312362671,0.3134027421474457,-0.03000791370868683,0.0
13,0.6144915223121643,0.2594755291938782,-0.006986832246184349,0.0
14,0.6190474629402161,0.2375827580690384,-0.026919923722743988,0.0
15,0.6087121367454529,0.2846634089946747,-0.02680167369544506,0.0
16,0.599212646484375,0.3179282248020172,-0.020098669454455376,0.0
17,0.6320887207984924,0.2755894362926483,-0.011492326855659485,0.0
18,0.6416863799095154,0.2360674887895584,-0.02159799076616764,0.0
19,0.6482117176055908,0.21436776220798492,-0.022071635350584984,0.0
20,0.6529041528701782,0.19089189171791077,-0.019229725003242493,0.0
