Landmark,X,Y,Z,Visibility
0,0.3607023060321808,0.6841692924499512,-2.8625251502489846e-07,0.0
1,0.39491286873817444,0.6443701386451721,-0.004032524302601814,0.0
2,0.4180018901824951,0.5705811381340027,-0.004813179839402437,0.0
3,0.4378000795841217,0.5252664089202881,-0.008097551763057709,0.0
4,0.46124228835105896,0.5032291412353516,-0.009221605956554413,0.0
5,0.4122541844844818,0.5366951823234558,0.004927069414407015,0.0
6,0.4269087612628937,0.4813600480556488,-0.011884788982570171,0.0
7,0.4190264046192169,0.5260465741157532,-0.02022562175989151,0.0
8,0.4105977714061737,0.564309298992157,-0.022353343665599823,0.0
9,0.3903622627258301,0.53387850522995,0.00085046561434865,0.0
10,0.4039396345615387,0.4828190207481384,-0.017754627391695976,0.0
11,0.39796769618988037,0.5464086532592773,-0.020481925457715988,0.0
12,0.3922606408596039,0.5849969983100891,-0.016714653000235558,0.0
13,0.3671831786632538,0.5373711585998535,-0.006157257594168186,0.0
14,0.38168129324913025,0.495271772146225,-0.023010853677988052,0.0
15,0.3788139224052429,0.5563563704490662,-0.016600700095295906,0.0
16,0.3730398118495941,0.5883982181549072,-0.006717144977301359,0.0
17,0.3428700566291809,0.5457299947738647,-0.013801729306578636,0.0
18,0.36018621921539307,0.5153436064720154,-0.02160235308110714,0.0
19,0.3605944514274597,0.5528500080108643,-0.014358504675328732,0.0
20,0.35438236594200134,0.5719624757766724,-0.006350934039801359,0.0
