Landmark,X,Y,Z,Visibility
0,0.3723836839199066,0.682982325553894,-2.926776119238639e-07,0.0
1,0.40554574131965637,0.6516757607460022,-0.00801044050604105,0.0
2,0.4274235963821411,0.5746535062789917,-0.009757354855537415,0.0
3,0.4431648850440979,0.523897111415863,-0.012907538563013077,0.0
4,0.4646371901035309,0.49669843912124634,-0.01330576278269291,0.0
5,0.418931245803833,0.5358145236968994,0.0009351735934615135,0.0
6,0.43105944991111755,0.4807247221469879,-0.018149560317397118,0.0
7,0.4268627166748047,0.5281546115875244,-0.02605111338198185,0.0
8,0.42138198018074036,0.5675913095474243,-0.027052035555243492,0.0
9,0.3976835310459137,0.535485029220581,-0.0011862965766340494,0.0
10,0.4100360572338104,0.4878429174423218,-0.022865714505314827,0.0
11,0.4053262174129486,0.5569390058517456,-0.02484964206814766,0.0
12,0.40091997385025024,0.5945998430252075,-0.01926068216562271,0.0
13,0.37501776218414307,0.5414239168167114,-0.006876472383737564,0.0
14,0.38858142495155334,0.5047071576118469,-0.027180755510926247,0.0
15,0.386181116104126,0.5688775777816772,-0.020690172910690308,0.0
16,0.38177335262298584,0.5964889526367188,-0.009476219303905964,0.0
17,0.35169634222984314,0.5509886145591736,-0.013302507810294628,0.0
18,0.367059588432312,0.5238845348358154,-0.02260306291282177,0.0
19,0.36708134412765503,0.5631514191627502,-0.01567687653005123,0.0
20,0.3620249629020691,0.5779657363891602,-0.007319052238017321,0.0
