Landmark,X,Y,Z,Visibility
0,0.3644927144050598,0.6390424966812134,-2.507951535335451e-07,0.0
1,0.4050288200378418,0.5941194891929626,-0.01608041115105152,0.0
2,0.4382626712322235,0.5004878044128418,-0.020385587587952614,0.0
3,0.45461851358413696,0.4292472302913666,-0.02500801905989647,0.0
4,0.4650363028049469,0.37181246280670166,-0.02683919109404087,0.0
5,0.4137268364429474,0.430728018283844,-0.005306875798851252,0.0
6,0.4306296706199646,0.38819992542266846,-0.02968258410692215,0.0
7,0.42373040318489075,0.4528176784515381,-0.0424884632229805,0.0
8,0.41619208455085754,0.5040208697319031,-0.04570096731185913,0.0
9,0.3820894956588745,0.4303867816925049,-0.0055162422358989716,0.0
10,0.3969602584838867,0.4015713036060333,-0.03351427614688873,0.0
11,0.3956974744796753,0.477358877658844,-0.040493328124284744,0.0
12,0.3950824439525604,0.5348307490348816,-0.036816537380218506,0.0
13,0.35037532448768616,0.4406486749649048,-0.010007886216044426,0.0
14,0.36496543884277344,0.43563228845596313,-0.03825932368636131,0.0
15,0.3705238401889801,0.516205906867981,-0.03571213409304619,0.0
16,0.374451607465744,0.570604145526886,-0.02475389651954174,0.0
17,0.31874775886535645,0.45856037735939026,-0.01585986092686653,0.0
18,0.3369100093841553,0.464055597782135,-0.035138294100761414,0.0
19,0.3459976613521576,0.5258633494377136,-0.032561756670475006,0.0
20,0.3517943024635315,0.5658055543899536,-0.024059126153588295,0.0
