Landmark,X,Y,Z,Visibility
0,0.31107139587402344,0.6941209435462952,3.658365983483236e-07,0.0
1,0.3596029281616211,0.6392723917961121,-0.028642913326621056,0.0
2,0.3891238570213318,0.5359156727790833,-0.039089929312467575,0.0
3,0.3581688106060028,0.4622475802898407,-0.046956807374954224,0.0
4,0.3153669536113739,0.44733697175979614,-0.055018529295921326,0.0
5,0.37222468852996826,0.38282471895217896,-0.01906459778547287,0.0
6,0.3753628730773926,0.2737187147140503,-0.033942531794309616,0.0
7,0.3712864816188812,0.20485028624534607,-0.04847542941570282,0.0
8,0.3655271828174591,0.1422145813703537,-0.0605943389236927,0.0
9,0.33287960290908813,0.3727654218673706,-0.02036568894982338,0.0
10,0.3371517062187195,0.25139889121055603,-0.03209157660603523,0.0
11,0.3365820646286011,0.172787606716156,-0.04630395025014877,0.0
12,0.33495327830314636,0.103853240609169,-0.058006834238767624,0.0
13,0.2982974052429199,0.39504703879356384,-0.02549123205244541,0.0
14,0.2980363070964813,0.2808179259300232,-0.03855488449335098,0.0
15,0.3020270764827728,0.2094554603099823,-0.052203889936208725,0.0
16,0.30553779006004333,0.1457861363887787,-0.06276995688676834,0.0
17,0.26267245411872864,0.4408111870288849,-0.033776044845581055,0.0
18,0.2590925097465515,0.3519379198551178,-0.046454597264528275,0.0
19,0.26323965191841125,0.2936641573905945,-0.05372382327914238,0.0
20,0.2694966495037079,0.23625898361206055,-0.059892747551202774,0.0
