Landmark,X,Y,Z,Visibility
0,0.5636772513389587,0.7907868027687073,7.624182529752943e-08,0.0
1,0.5274685621261597,0.7625705599784851,-0.00834764912724495,0.0
2,0.49596449732780457,0.7127900123596191,-0.016956938430666924,0.0
3,0.4686928987503052,0.6762353181838989,-0.02777361124753952,0.0
4,0.4512355327606201,0.6376017332077026,-0.037998124957084656,0.0
5,0.5255576372146606,0.6139345169067383,-0.001121905050240457,0.0
6,0.4957658648490906,0.5828254818916321,-0.024242710322141647,0.0
7,0.4732172191143036,0.5925941467285156,-0.04258306324481964,0.0
8,0.4603815972805023,0.6125254034996033,-0.05125124007463455,0.0
9,0.542078971862793,0.5922955870628357,-0.007830848917365074,0.0
10,0.5235962867736816,0.5093116164207458,-0.022033676505088806,0.0
11,0.5097504258155823,0.4561102092266083,-0.030272457748651505,0.0
12,0.498058944940567,0.40812936425209045,-0.033524882048368454,0.0
13,0.5640177130699158,0.5914573073387146,-0.018353577703237534,0.0
14,0.5568806529045105,0.507193922996521,-0.03461649641394615,0.0
15,0.5511597990989685,0.4507014751434326,-0.040755704045295715,0.0
16,0.5453314781188965,0.4024581015110016,-0.04165832698345184,0.0
17,0.5859750509262085,0.6117028594017029,-0.029918229207396507,0.0
18,0.5977396368980408,0.5472044348716736,-0.04223388433456421,0.0
19,0.6066001653671265,0.502151608467102,-0.04353407025337219,0.0
20,0.6139727234840393,0.46331629157066345,-0.04174059256911278,0.0
