Landmark,X,Y,Z,Visibility
0,0.3501364290714264,0.6072608828544617,1.9583035282266792e-07,0.0
1,0.40522634983062744,0.5782854557037354,-0.006744984537363052,0.0
2,0.4539385437965393,0.5319222807884216,-0.0192851684987545,0.0
3,0.4930656850337982,0.5121873021125793,-0.03521136939525604,0.0
4,0.5238173604011536,0.48440200090408325,-0.05035599321126938,0.0
5,0.444448858499527,0.394849956035614,-0.01447206735610962,0.0
6,0.485992431640625,0.3442629277706146,-0.04733375087380409,0.0
7,0.5019442439079285,0.38999176025390625,-0.07166670262813568,0.0
8,0.5105581879615784,0.44261881709098816,-0.08425107598304749,0.0
9,0.42586854100227356,0.377210795879364,-0.02897883765399456,0.0
10,0.4570844769477844,0.28130972385406494,-0.05200064182281494,0.0
11,0.492974191904068,0.22676660120487213,-0.07097397744655609,0.0
12,0.5268940925598145,0.18235836923122406,-0.08476269245147705,0.0
13,0.3991197645664215,0.3885776996612549,-0.04701764136552811,0.0
14,0.41941696405410767,0.27943155169487,-0.06971006095409393,0.0
15,0.4477701783180237,0.22019396722316742,-0.08762998133897781,0.0
16,0.47935548424720764,0.17095836997032166,-0.09985264390707016,0.0
17,0.3717724084854126,0.4243626594543457,-0.06562960147857666,0.0
18,0.3580639064311981,0.3393312692642212,-0.08731251955032349,0.0
19,0.36103737354278564,0.2719878852367401,-0.09914577752351761,0.0
20,0.37165382504463196,0.20904779434204102,-0.10691144317388535,0.0
