Landmark,X,Y,Z,Visibility
0,0.1989118754863739,0.7177767157554626,2.9588957772830327e-07,0.0
1,0.2428673952817917,0.6618855595588684,-0.03194006159901619,0.0
2,0.2604529559612274,0.5796046853065491,-0.04645796865224838,0.0
3,0.24118180572986603,0.5121220946311951,-0.06022540479898453,0.0
4,0.22356422245502472,0.4585566818714142,-0.0723007544875145,0.0
5,0.2508782148361206,0.4833737015724182,-0.02369937114417553,0.0
6,0.27180033922195435,0.38510340452194214,-0.05189099162817001,0.0
7,0.2784711420536041,0.32263484597206116,-0.06817815452814102,0.0
8,0.2838290333747864,0.2681930661201477,-0.07687317579984665,0.0
9,0.20285718142986298,0.48895370960235596,-0.02400357834994793,0.0
10,0.19677500426769257,0.41028454899787903,-0.06892445683479309,0.0
11,0.20267033576965332,0.42424288392066956,-0.08542720228433609,0.0
12,0.21262621879577637,0.4464665651321411,-0.08374889940023422,0.0
13,0.15689446032047272,0.5111783742904663,-0.027807319536805153,0.0
14,0.16485944390296936,0.497262179851532,-0.0783199742436409,0.0
15,0.18718303740024567,0.5658953189849854,-0.07982118427753448,0.0
16,0.2020365446805954,0.6159062385559082,-0.06364766508340836,0.0
17,0.1143629401922226,0.5471242070198059,-0.033853333443403244,0.0
18,0.12709131836891174,0.54212486743927,-0.06903564184904099,0.0
19,0.1534603387117386,0.5913078188896179,-0.06619193404912949,0.0
20,0.17083029448986053,0.6265231370925903,-0.05247294902801514,0.0
