Landmark,X,Y,Z,Visibility
0,0.8079665303230286,0.541772186756134,1.8882637675687874e-07,0.0
1,0.7796387672424316,0.47083669900894165,-0.01911163330078125,0.0
2,0.77569979429245,0.38376176357269287,-0.027625849470496178,0.0
3,0.7925800681114197,0.3134554624557495,-0.03634485602378845,0.0
4,0.8022144436836243,0.25475579500198364,-0.04176591709256172,0.0
5,0.7800912857055664,0.30766740441322327,-0.017710022628307343,0.0
6,0.7731966972351074,0.20567388832569122,-0.03719983622431755,0.0
7,0.7691884636878967,0.14638058841228485,-0.04703724384307861,0.0
8,0.7684825658798218,0.09348605573177338,-0.05282258242368698,0.0
9,0.8183001279830933,0.313996821641922,-0.020035330206155777,0.0
10,0.8216376304626465,0.24855487048625946,-0.046293992549180984,0.0
11,0.8302936553955078,0.20427988469600677,-0.05971825122833252,0.0
12,0.841565728187561,0.16416439414024353,-0.06518036872148514,0.0
13,0.8505843877792358,0.34069713950157166,-0.024539606645703316,0.0
14,0.8410276174545288,0.36666810512542725,-0.05200013890862465,0.0
15,0.8170967698097229,0.4184127151966095,-0.052022602409124374,0.0
16,0.8014740943908691,0.451003760099411,-0.04453663155436516,0.0
17,0.875511109828949,0.3785184621810913,-0.03142419457435608,0.0
18,0.8604422807693481,0.4117184579372406,-0.04844699800014496,0.0
19,0.8394954204559326,0.4449121057987213,-0.04626862332224846,0.0
20,0.8252987265586853,0.4626177251338959,-0.040146276354789734,0.0
