Landmark,X,Y,Z,Visibility
0,0.5948278307914734,0.356030136346817,-1.818760750893489e-07,0.0
1,0.5743395090103149,0.32377976179122925,-0.013089022599160671,0.0
2,0.5608038306236267,0.26428499817848206,-0.01961982436478138,0.0
3,0.5695527791976929,0.2138276845216751,-0.026216233149170876,0.0
4,0.5933946371078491,0.20050987601280212,-0.029483387246727943,0.0
5,0.5659536123275757,0.22132612764835358,-0.0020941661205142736,0.0
6,0.5647246837615967,0.17746610939502716,-0.022381210699677467,0.0
7,0.565848708152771,0.2146121859550476,-0.03152163699269295,0.0
8,0.5700757503509521,0.23486731946468353,-0.034228213131427765,0.0
9,0.5865302681922913,0.22630400955677032,-0.003464408917352557,0.0
10,0.5880787372589111,0.1833006590604782,-0.024824151769280434,0.0
11,0.5824057459831238,0.23034949600696564,-0.027619512751698494,0.0
12,0.5843260884284973,0.24289610981941223,-0.023125188425183296,0.0
13,0.6051360964775085,0.24033696949481964,-0.008799833245575428,0.0
14,0.6051177978515625,0.21641509234905243,-0.028992246836423874,0.0
15,0.5958706140518188,0.26406893134117126,-0.024055561050772667,0.0
16,0.5966549515724182,0.27112334966659546,-0.014324088580906391,0.0
17,0.6235560774803162,0.25742849707603455,-0.015530677512288094,0.0
18,0.6163901090621948,0.24540002644062042,-0.024724965915083885,0.0
19,0.6083815097808838,0.27759888768196106,-0.019671112298965454,0.0
20,0.6097238659858704,0.28455546498298645,-0.012660314328968525,0.0
