Landmark,X,Y,Z,Visibility
0,0.5919760465621948,0.34878578782081604,-2.0445838799787452e-07,0.0
1,0.5696943402290344,0.3149070143699646,-0.010978147387504578,0.0
2,0.5557072758674622,0.25716131925582886,-0.016713902354240417,0.0
3,0.5649374723434448,0.20741179585456848,-0.023061398416757584,0.0
4,0.588005006313324,0.1915266066789627,-0.026261912658810616,0.0
5,0.5614669919013977,0.21644489467144012,-0.0004859383625444025,0.0
6,0.5577448606491089,0.16737037897109985,-0.02005409263074398,0.0
7,0.5592753887176514,0.20665480196475983,-0.02848166413605213,0.0
8,0.5642725229263306,0.2269415557384491,-0.030550247058272362,0.0
9,0.5811578631401062,0.22043953835964203,-0.0026757323648780584,0.0
10,0.5809182524681091,0.17155078053474426,-0.022863982245326042,0.0
11,0.5765089988708496,0.22011008858680725,-0.024834055453538895,0.0
12,0.5796651244163513,0.23315024375915527,-0.019745906814932823,0.0
13,0.6000296473503113,0.23280206322669983,-0.008641025982797146,0.0
14,0.5985535979270935,0.20216120779514313,-0.028251245617866516,0.0
15,0.5902754068374634,0.2517988979816437,-0.0230118315666914,0.0
16,0.5923203229904175,0.2611226737499237,-0.01298360526561737,0.0
17,0.6192265152931213,0.24913015961647034,-0.0157774705439806,0.0
18,0.610794186592102,0.23197013139724731,-0.024390751495957375,0.0
19,0.6034885048866272,0.26439085602760315,-0.018714651465415955,0.0
20,0.6061714887619019,0.2725479304790497,-0.0112721286714077,0.0
