Landmark,X,Y,Z,Visibility
0,0.64065021276474,0.3491319417953491,1.1554031509319884e-08,0.0
1,0.6219800710678101,0.3038756549358368,-0.007733441423624754,0.0
2,0.6189683675765991,0.2521211504936218,-0.011190684512257576,0.0
3,0.6238471865653992,0.21108460426330566,-0.016261586919426918,0.0
4,0.6256929636001587,0.17291681468486786,-0.020623566582798958,0.0
5,0.6189168095588684,0.20754164457321167,0.012503150850534439,0.0
6,0.6169198155403137,0.1642664521932602,-0.0016530384309589863,0.0
7,0.6175854802131653,0.15065021812915802,-0.017990317195653915,0.0
8,0.6197548508644104,0.15876547992229462,-0.027682026848196983,0.0
9,0.6359971761703491,0.20490434765815735,0.009731381200253963,0.0
10,0.6363722085952759,0.14810645580291748,-0.0036018311511725187,0.0
11,0.6341901421546936,0.13223586976528168,-0.021445102989673615,0.0
12,0.6295771598815918,0.139939084649086,-0.03270785138010979,0.0
13,0.6510569453239441,0.21121135354042053,0.003816913580521941,0.0
14,0.6575495004653931,0.15553033351898193,-0.00854196585714817,0.0
15,0.6509689092636108,0.1374710202217102,-0.023465873673558235,0.0
16,0.6415663957595825,0.1470649242401123,-0.032322198152542114,0.0
17,0.6655338406562805,0.22651241719722748,-0.0029934223275631666,0.0
18,0.6620908379554749,0.1903182566165924,-0.013148144818842411,0.0
19,0.6533266305923462,0.17031142115592957,-0.022847482934594154,0.0
20,0.6420785188674927,0.16486822068691254,-0.029250282794237137,0.0
