Landmark,X,Y,Z,Visibility
0,0.40248167514801025,0.8625481128692627,2.2262437937570212e-07,0.0
1,0.45485037565231323,0.8077670335769653,-0.03538786992430687,0.0
2,0.48418426513671875,0.7058756351470947,-0.057457394897937775,0.0
3,0.49106287956237793,0.6252567768096924,-0.07975001633167267,0.0
4,0.4968165159225464,0.5451295971870422,-0.09880899637937546,0.0
5,0.4606032371520996,0.5546573400497437,-0.02401021309196949,0.0
6,0.4681892991065979,0.4505332410335541,-0.06489411741495132,0.0
7,0.5004549026489258,0.4450709819793701,-0.09732380509376526,0.0
8,0.5270074605941772,0.47195082902908325,-0.1153026819229126,0.0
9,0.4116404354572296,0.5545543432235718,-0.027078058570623398,0.0
10,0.408069372177124,0.42082586884498596,-0.06767594069242477,0.0
11,0.44872337579727173,0.4214543104171753,-0.09670846909284592,0.0
12,0.48255807161331177,0.4587016701698303,-0.11132128536701202,0.0
13,0.3654997646808624,0.5803255438804626,-0.036118585616350174,0.0
14,0.35292088985443115,0.46342983841896057,-0.07679937779903412,0.0
15,0.4032270908355713,0.47078192234039307,-0.0975848063826561,0.0
16,0.4472997486591339,0.5071821212768555,-0.10539670288562775,0.0
17,0.32462725043296814,0.6292444467544556,-0.048228759318590164,0.0
18,0.3436404764652252,0.5557402968406677,-0.08477398008108139,0.0
19,0.39092379808425903,0.5475408434867859,-0.10170082747936249,0.0
20,0.4335576891899109,0.55861496925354,-0.10870899260044098,0.0
