Landmark,X,Y,Z,Visibility
0,0.4790986180305481,0.5231523513793945,-4.452155977219263e-08,0.0
1,0.49395525455474854,0.4843815565109253,-0.01052631251513958,0.0
2,0.4996511936187744,0.4453948438167572,-0.019454225897789,0.0
3,0.49311158061027527,0.42106714844703674,-0.02922830358147621,0.0
4,0.483059823513031,0.40499991178512573,-0.03739350661635399,0.0
5,0.4703977704048157,0.36982274055480957,-0.009081211872398853,0.0
6,0.4626295566558838,0.32476258277893066,-0.026630667969584465,0.0
7,0.47320622205734253,0.3401314616203308,-0.03920699656009674,0.0
8,0.480790376663208,0.3665226995944977,-0.045229390263557434,0.0
9,0.4522489309310913,0.3833870589733124,-0.012109780684113503,0.0
10,0.43923839926719666,0.3287906348705292,-0.0293805580586195,0.0
11,0.4553599953651428,0.34882158041000366,-0.03847379982471466,0.0
12,0.4673871099948883,0.37621408700942993,-0.041302382946014404,0.0
13,0.43782535195350647,0.40614843368530273,-0.017209522426128387,0.0
14,0.42747169733047485,0.3646434247493744,-0.03274024650454521,0.0
15,0.44802552461624146,0.3803773522377014,-0.0364447645843029,0.0
16,0.4632093906402588,0.40145453810691833,-0.03541945666074753,0.0
17,0.4278804659843445,0.4390568733215332,-0.023425418883562088,0.0
18,0.43008992075920105,0.41607293486595154,-0.035273268818855286,0.0
19,0.44730615615844727,0.4156704545021057,-0.038246333599090576,0.0
20,0.4610919654369354,0.41833725571632385,-0.03790615499019623,0.0
