Landmark,X,Y,Z,Visibility
0,0.6537997126579285,0.35307177901268005,1.3962863754102273e-08,0.0
1,0.6363945603370667,0.30791646242141724,-0.007945967838168144,0.0
2,0.6329854130744934,0.2567678987979889,-0.011448408477008343,0.0
3,0.63865727186203,0.21625837683677673,-0.01632915437221527,0.0
4,0.6428142786026001,0.178961843252182,-0.02040833793580532,0.0
5,0.6336816549301147,0.21188129484653473,0.011861803941428661,0.0
6,0.6334445476531982,0.17107921838760376,-0.0017250829841941595,0.0
7,0.6347396969795227,0.15648695826530457,-0.01733766496181488,0.0
8,0.636374294757843,0.16281412541866302,-0.02655358426272869,0.0
9,0.6512058973312378,0.21001875400543213,0.009568383917212486,0.0
10,0.6536597013473511,0.1554916948080063,-0.003284069010987878,0.0
11,0.651774525642395,0.14012229442596436,-0.019907237961888313,0.0
12,0.6464409232139587,0.146479994058609,-0.030207432806491852,0.0
13,0.6661535501480103,0.21727773547172546,0.004189740866422653,0.0
14,0.6744139194488525,0.1653197705745697,-0.00797224696725607,0.0
15,0.6678308248519897,0.1479400247335434,-0.021528320387005806,0.0
16,0.6575061082839966,0.15618078410625458,-0.029192321002483368,0.0
17,0.6803686618804932,0.23357664048671722,-0.0020719626918435097,0.0
18,0.6784178018569946,0.19753943383693695,-0.011367895640432835,0.0
19,0.669967770576477,0.17713741958141327,-0.019713956862688065,0.0
20,0.6580750942230225,0.17108996212482452,-0.025017129257321358,0.0
