Landmark,X,Y,Z,Visibility
0,0.38235002756118774,0.4381055235862732,3.1963867286322056e-07,0.0
1,0.3900410234928131,0.3955669701099396,-0.01830119639635086,0.0
2,0.3829430639743805,0.34099945425987244,-0.025029810145497322,0.0
3,0.3593326508998871,0.311615914106369,-0.030702387914061546,0.0
4,0.33276382088661194,0.2987425625324249,-0.03513382747769356,0.0
5,0.3709060251712799,0.27502161264419556,-0.011874057352542877,0.0
6,0.36739102005958557,0.2070426642894745,-0.023186590522527695,0.0
7,0.36234191060066223,0.1678406298160553,-0.030202170833945274,0.0
8,0.35612139105796814,0.13475412130355835,-0.034091152250766754,0.0
9,0.351389616727829,0.2861199378967285,-0.01212589256465435,0.0
10,0.3348108232021332,0.21442198753356934,-0.02478170208632946,0.0
11,0.3257269859313965,0.17384468019008636,-0.032312601804733276,0.0
12,0.317622572183609,0.13926909863948822,-0.03516249731183052,0.0
13,0.3376881778240204,0.3144218921661377,-0.014607715420424938,0.0
14,0.3273724615573883,0.29298681020736694,-0.03527112677693367,0.0
15,0.3419760763645172,0.3252807855606079,-0.038352470844984055,0.0
16,0.35072776675224304,0.3457343578338623,-0.033631667494773865,0.0
17,0.3278147280216217,0.3499673902988434,-0.018353329971432686,0.0
18,0.3151290714740753,0.324991375207901,-0.03332813084125519,0.0
19,0.3276345729827881,0.3428495526313782,-0.030940059572458267,0.0
20,0.3377579152584076,0.35803478956222534,-0.02506105974316597,0.0
