Landmark,X,Y,Z,Visibility
0,0.4024121165275574,0.44664135575294495,-1.0949825934858382e-07,0.0
1,0.3739050030708313,0.4378337860107422,-0.007913602516055107,0.0
2,0.34801265597343445,0.4047209620475769,-0.015491810627281666,0.0
3,0.33577385544776917,0.3685068190097809,-0.025069504976272583,0.0
4,0.35305967926979065,0.3629544973373413,-0.03304538503289223,0.0
5,0.35519054532051086,0.3254694938659668,-0.00297164311632514,0.0
6,0.34952065348625183,0.26402464509010315,-0.018441898748278618,0.0
7,0.33914706110954285,0.2804746925830841,-0.028786875307559967,0.0
8,0.34138479828834534,0.31000688672065735,-0.033902570605278015,0.0
9,0.3696722686290741,0.318261057138443,-0.0075193773955106735,0.0
10,0.3634450137615204,0.24626167118549347,-0.023379208520054817,0.0
11,0.3523111939430237,0.2694944441318512,-0.029626786708831787,0.0
12,0.3555716574192047,0.3004954755306244,-0.029992351308465004,0.0
13,0.3851090371608734,0.3195866346359253,-0.014458111487329006,0.0
14,0.38074806332588196,0.25469914078712463,-0.024614708498120308,0.0
15,0.3711431324481964,0.2760038375854492,-0.02401510626077652,0.0
16,0.3738643527030945,0.30365002155303955,-0.020543331280350685,0.0
17,0.40266257524490356,0.3260292112827301,-0.02303568832576275,0.0
18,0.39629247784614563,0.27557122707366943,-0.026952436193823814,0.0
19,0.38813379406929016,0.2832218408584595,-0.025212999433279037,0.0
20,0.3889419436454773,0.3035852313041687,-0.022509314119815826,0.0
