Landmark,X,Y,Z,Visibility
0,0.5154998898506165,0.7244393825531006,-9.286836188948655e-08,0.0
1,0.4838044345378876,0.6901820302009583,-0.01086925994604826,0.0
2,0.4748340845108032,0.6127734184265137,-0.015316168777644634,0.0
3,0.4950793981552124,0.5761054158210754,-0.02187468111515045,0.0
4,0.5208050608634949,0.6018623113632202,-0.026960793882608414,0.0
5,0.5037907958030701,0.5447509288787842,-0.00035120733082294464,0.0
6,0.5090137720108032,0.4764019846916199,-0.0170212984085083,0.0
7,0.4998532831668854,0.4756582975387573,-0.02893218770623207,0.0
8,0.4953582286834717,0.5079630613327026,-0.0348016731441021,0.0
9,0.5260526537895203,0.5489043593406677,-0.003748768474906683,0.0
10,0.5357170701026917,0.4700391888618469,-0.02323429100215435,0.0
11,0.5237064361572266,0.48254549503326416,-0.03281889483332634,0.0
12,0.5196936130523682,0.5260173082351685,-0.033602140843868256,0.0
13,0.5452826023101807,0.5669832825660706,-0.010274212807416916,0.0
14,0.5579298734664917,0.492013156414032,-0.02474498562514782,0.0
15,0.5446075797080994,0.5076815485954285,-0.02739441953599453,0.0
16,0.5397589802742004,0.5491057634353638,-0.02409825101494789,0.0
17,0.5654160976409912,0.5931295156478882,-0.018780335783958435,0.0
18,0.5751572251319885,0.5370868444442749,-0.029560906812548637,0.0
19,0.5648029446601868,0.5369991064071655,-0.0326116718351841,0.0
20,0.5575319528579712,0.5657645463943481,-0.03136591985821724,0.0
