Landmark,X,Y,Z,Visibility
0,0.5023849606513977,0.7015001177787781,-3.922844626913502e-08,0.0
1,0.5480791926383972,0.6769389510154724,-0.016763145104050636,0.0
2,0.5729228258132935,0.5958073735237122,-0.023764275014400482,0.0
3,0.550984263420105,0.5245994329452515,-0.03022952750325203,0.0
4,0.5262701511383057,0.47710737586021423,-0.032931070774793625,0.0
5,0.5703164339065552,0.5217187404632568,-0.008236662484705448,0.0
6,0.5893055200576782,0.4764021933078766,-0.03593306988477707,0.0
7,0.5761604905128479,0.5352993607521057,-0.04978351667523384,0.0
8,0.5632128715515137,0.5848312973976135,-0.05359227582812309,0.0
9,0.5397304892539978,0.5015071034431458,-0.010136016644537449,0.0
10,0.5593318939208984,0.44626256823539734,-0.04109204187989235,0.0
11,0.5518001914024353,0.5122261643409729,-0.04953819885849953,0.0
12,0.5451452136039734,0.5737724304199219,-0.045195650309324265,0.0
13,0.5078004598617554,0.4976593255996704,-0.016037920489907265,0.0
14,0.5183293223381042,0.5072731971740723,-0.04691284894943237,0.0
15,0.5168562531471252,0.5932349562644958,-0.04588240385055542,0.0
16,0.5161463618278503,0.6462525129318237,-0.03445274755358696,0.0
17,0.47658899426460266,0.5045638084411621,-0.02312876284122467,0.0
18,0.4889504909515381,0.5390556454658508,-0.04207896441221237,0.0
19,0.49310457706451416,0.6000894904136658,-0.03984105587005615,0.0
20,0.4970151484012604,0.630503237247467,-0.03162892162799835,0.0
