Landmark,X,Y,Z,Visibility
0,0.6443557143211365,0.48730307817459106,-4.198439853553282e-07,0.0
1,0.6066707968711853,0.4296083450317383,-0.011997207067906857,0.0
2,0.5984275937080383,0.3360910713672638,-0.021103978157043457,0.0
3,0.6247960329055786,0.2730710804462433,-0.031661707907915115,0.0
4,0.6503003835678101,0.22150345146656036,-0.03961290046572685,0.0
5,0.6137574911117554,0.27787870168685913,-0.0074922917410731316,0.0
6,0.5948700308799744,0.227653369307518,-0.04057507961988449,0.0
7,0.5860453844070435,0.28638535737991333,-0.059067655354738235,0.0
8,0.5902485847473145,0.33778318762779236,-0.0658249706029892,0.0
9,0.6433137059211731,0.27771803736686707,-0.0143265500664711,0.0
10,0.6235222816467285,0.2034052461385727,-0.0498988963663578,0.0
11,0.6099497675895691,0.2779391407966614,-0.05903865396976471,0.0
12,0.6172049641609192,0.33006298542022705,-0.054753679782152176,0.0
13,0.673829197883606,0.2951294183731079,-0.025139233097434044,0.0
14,0.6545612812042236,0.25608935952186584,-0.054294049739837646,0.0
15,0.6403409242630005,0.33801349997520447,-0.04573218524456024,0.0
16,0.6477248668670654,0.37420040369033813,-0.03072536364197731,0.0
17,0.7030224204063416,0.32119032740592957,-0.037529051303863525,0.0
18,0.6786518096923828,0.29827770590782166,-0.05005718767642975,0.0
19,0.6656110882759094,0.34736180305480957,-0.03945139795541763,0.0
20,0.6732251048088074,0.3630630373954773,-0.02704811654984951,0.0
