Landmark,X,Y,Z,Visibility
0,0.4586884081363678,0.5923512578010559,-2.39277847535746e-10,0.0
1,0.49171972274780273,0.5690690875053406,-0.0132649140432477,0.0
2,0.5068114995956421,0.4989680051803589,-0.017349688336253166,0.0
3,0.48738792538642883,0.4417457580566406,-0.021011317148804665,0.0
4,0.46803486347198486,0.40368613600730896,-0.022130565717816353,0.0
5,0.5041824579238892,0.4532836675643921,-0.0029456457123160362,0.0
6,0.5132023692131042,0.40305063128471375,-0.022660469636321068,0.0
7,0.5051032304763794,0.4397926926612854,-0.03236664831638336,0.0
8,0.49856793880462646,0.48219141364097595,-0.03431050479412079,0.0
9,0.47831985354423523,0.4448111653327942,-0.0036180182360112667,0.0
10,0.4878469407558441,0.38201281428337097,-0.027132410556077957,0.0
11,0.48321157693862915,0.42523685097694397,-0.03500229865312576,0.0
12,0.4820115268230438,0.47372767329216003,-0.03223826736211777,0.0
13,0.45226454734802246,0.4487817585468292,-0.007204154506325722,0.0
14,0.45775336027145386,0.4270838499069214,-0.033146992325782776,0.0
15,0.45840227603912354,0.49356257915496826,-0.03290130943059921,0.0
16,0.4613783061504364,0.5394846200942993,-0.023315569385886192,0.0
17,0.42684054374694824,0.46106716990470886,-0.011140871793031693,0.0
18,0.4377968907356262,0.4479866027832031,-0.02928202413022518,0.0
19,0.4420110881328583,0.4984021782875061,-0.026199081912636757,0.0
20,0.44580596685409546,0.5330595374107361,-0.017653556540608406,0.0
