Landmark,X,Y,Z,Visibility
0,0.43948668241500854,0.5925543308258057,-4.6702993472536036e-08,0.0
1,0.4747517704963684,0.5603896379470825,-0.016833217814564705,0.0
2,0.4878268241882324,0.4867953360080719,-0.023196594789624214,0.0
3,0.4626832902431488,0.4316883683204651,-0.028562607243657112,0.0
4,0.44137629866600037,0.39464524388313293,-0.031075604259967804,0.0
5,0.4836239814758301,0.43938976526260376,-0.004770009312778711,0.0
6,0.4943075478076935,0.3932250142097473,-0.0282452292740345,0.0
7,0.4852132499217987,0.4319157302379608,-0.04182346537709236,0.0
8,0.47683826088905334,0.4744134247303009,-0.04613273963332176,0.0
9,0.45671090483665466,0.43414393067359924,-0.005038103088736534,0.0
10,0.46724462509155273,0.3720135986804962,-0.031032951548695564,0.0
11,0.46493422985076904,0.4148734509944916,-0.04037441685795784,0.0
12,0.4645174443721771,0.4648614525794983,-0.03842468559741974,0.0
13,0.43042710423469543,0.4390814006328583,-0.00907081924378872,0.0
14,0.4404432475566864,0.4181426763534546,-0.03722626715898514,0.0
15,0.44412216544151306,0.4866287112236023,-0.037068504840135574,0.0
16,0.4464847445487976,0.5341057777404785,-0.027259400114417076,0.0
17,0.40417900681495667,0.4523226320743561,-0.014071484096348286,0.0
18,0.41996321082115173,0.4448232054710388,-0.033801741898059845,0.0
19,0.4259301424026489,0.4979029893875122,-0.031111160293221474,0.0
20,0.4284513294696808,0.5307376384735107,-0.02276093140244484,0.0
